fabric_code,loom_code,buyer_code,report_period,market_segment,team_leader,buyer_group,product_desc,buyer_name,sales_channel,region,total_invoice_qty,total_prod_per_machine,machine_id
FAB-W4327,LC-8321,BUY-4721,202403,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 4321,FabricMart Ltd,Online,West,2078,2078,LOOM-GEN0720
FAB-W4327,LC-8321,BUY-4721,202404,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 4321,FabricMart Ltd,Online,West,1810,1810,LOOM-GEN0720
FAB-W4328,LC-8322,BUY-4722,202403,APPAREL,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 4322,Global Threads Inc,Export,South,1844,1844,LOOM-GEN0721
FAB-W4328,LC-8322,BUY-4722,202404,APPAREL,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 4322,Global Threads Inc,Export,South,1784,1784,LOOM-GEN0721
FAB-W4329,LC-8323,BUY-4723,202403,LUXURY,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 4323,Luxe Drapes GmbH,Domestic,North,3043,3043,LOOM-GEN0722
FAB-W4329,LC-8323,BUY-4723,202404,LUXURY,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 4323,Luxe Drapes GmbH,Domestic,North,2701,2701,LOOM-GEN0722
FAB-W4330,LC-8324,BUY-4724,202403,HOME TEXTILES,Priya Nair,MID RETAIL,POLY-C Fabric Lot 4324,HomeDecor Co,Online,East,1441,1441,LOOM-GEN0723
FAB-W4330,LC-8324,BUY-4724,202404,HOME TEXTILES,Priya Nair,MID RETAIL,POLY-C Fabric Lot 4324,HomeDecor Co,Online,East,1288,1288,LOOM-GEN0723
FAB-W4331,LC-8325,BUY-4725,202403,APPAREL,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 4325,Nordic Fabrics Ltd,Export,Central,2005,2005,LOOM-GEN0724
FAB-W4331,LC-8325,BUY-4725,202404,APPAREL,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 4325,Nordic Fabrics Ltd,Export,Central,1918,1918,LOOM-GEN0724
FAB-W4332,LC-8326,BUY-4726,202403,LUXURY,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 4326,CurtainWorld,Domestic,West,2810,2810,LOOM-GEN0725
FAB-W4332,LC-8326,BUY-4726,202404,LUXURY,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 4326,CurtainWorld,Domestic,West,2788,2788,LOOM-GEN0725
FAB-W4333,LC-8327,BUY-4727,202403,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 4327,Textura Imports,Online,South,6395,6395,LOOM-GEN0726
FAB-W4333,LC-8327,BUY-4727,202404,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 4327,Textura Imports,Online,South,5841,5841,LOOM-GEN0726
FAB-W4334,LC-8328,BUY-4728,202403,APPAREL,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 4328,Weave & Co,Export,North,1708,1708,LOOM-GEN0727
FAB-W4334,LC-8328,BUY-4728,202404,APPAREL,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 4328,Weave & Co,Export,North,1544,1544,LOOM-GEN0727
FAB-W4335,LC-8329,BUY-4729,202403,LUXURY,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 4329,Loomcraft LLC,Domestic,East,6091,6091,LOOM-GEN0728
FAB-W4335,LC-8329,BUY-4729,202404,LUXURY,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 4329,Loomcraft LLC,Domestic,East,5356,5356,LOOM-GEN0728
FAB-W4336,LC-8330,BUY-4730,202403,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 4330,FabricMart Ltd,Online,Central,1909,1909,LOOM-GEN0729
FAB-W4336,LC-8330,BUY-4730,202404,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 4330,FabricMart Ltd,Online,Central,1954,1954,LOOM-GEN0729
FAB-W4337,LC-8331,BUY-4731,202403,APPAREL,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 4331,Global Threads Inc,Export,West,4036,4036,LOOM-GEN0730
FAB-W4337,LC-8331,BUY-4731,202404,APPAREL,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 4331,Global Threads Inc,Export,West,3527,3527,LOOM-GEN0730
FAB-W4338,LC-8332,BUY-4732,202403,LUXURY,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 4332,Luxe Drapes GmbH,Domestic,South,3152,3152,LOOM-GEN0731
FAB-W4338,LC-8332,BUY-4732,202404,LUXURY,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 4332,Luxe Drapes GmbH,Domestic,South,3248,3248,LOOM-GEN0731
FAB-W4339,LC-8333,BUY-4733,202403,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 4333,HomeDecor Co,Online,North,5814,5814,LOOM-GEN0732
FAB-W4339,LC-8333,BUY-4733,202404,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 4333,HomeDecor Co,Online,North,6218,6218,LOOM-GEN0732
FAB-W4340,LC-8334,BUY-4734,202403,APPAREL,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 4334,Nordic Fabrics Ltd,Export,East,6443,6443,LOOM-GEN0733
FAB-W4340,LC-8334,BUY-4734,202404,APPAREL,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 4334,Nordic Fabrics Ltd,Export,East,6167,6167,LOOM-GEN0733
FAB-W4341,LC-8335,BUY-4735,202403,LUXURY,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 4335,CurtainWorld,Domestic,Central,1549,1549,LOOM-GEN0734
FAB-W4341,LC-8335,BUY-4735,202404,LUXURY,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 4335,CurtainWorld,Domestic,Central,1633,1633,LOOM-GEN0734
FAB-W4342,LC-8336,BUY-4736,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 4336,Textura Imports,Online,West,4236,4236,LOOM-GEN0735
FAB-W4342,LC-8336,BUY-4736,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 4336,Textura Imports,Online,West,3617,3617,LOOM-GEN0735
FAB-W4343,LC-8337,BUY-4737,202403,APPAREL,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 4337,Weave & Co,Export,South,6483,6483,LOOM-GEN0736
FAB-W4343,LC-8337,BUY-4737,202404,APPAREL,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 4337,Weave & Co,Export,South,6048,6048,LOOM-GEN0736
FAB-W4344,LC-8338,BUY-4738,202403,LUXURY,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 4338,Loomcraft LLC,Domestic,North,5599,5599,LOOM-GEN0737
FAB-W4344,LC-8338,BUY-4738,202404,LUXURY,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 4338,Loomcraft LLC,Domestic,North,5340,5340,LOOM-GEN0737
FAB-W4345,LC-8339,BUY-4739,202403,HOME TEXTILES,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 4339,FabricMart Ltd,Online,East,1497,1497,LOOM-GEN0738
FAB-W4345,LC-8339,BUY-4739,202404,HOME TEXTILES,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 4339,FabricMart Ltd,Online,East,1612,1612,LOOM-GEN0738
FAB-W4346,LC-8340,BUY-4740,202403,APPAREL,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 4340,Global Threads Inc,Export,Central,3561,3561,LOOM-GEN0739
FAB-W4346,LC-8340,BUY-4740,202404,APPAREL,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 4340,Global Threads Inc,Export,Central,3285,3285,LOOM-GEN0739
FAB-W4347,LC-8341,BUY-4741,202403,LUXURY,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 4341,Luxe Drapes GmbH,Domestic,West,1859,1859,LOOM-GEN0740
FAB-W4347,LC-8341,BUY-4741,202404,LUXURY,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 4341,Luxe Drapes GmbH,Domestic,West,1657,1657,LOOM-GEN0740
FAB-W4348,LC-8342,BUY-4742,202403,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 4342,HomeDecor Co,Online,South,5173,5173,LOOM-GEN0741
FAB-W4348,LC-8342,BUY-4742,202404,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 4342,HomeDecor Co,Online,South,4834,4834,LOOM-GEN0741
FAB-W4349,LC-8343,BUY-4743,202403,APPAREL,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 4343,Nordic Fabrics Ltd,Export,North,1793,1793,LOOM-GEN0742
FAB-W4349,LC-8343,BUY-4743,202404,APPAREL,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 4343,Nordic Fabrics Ltd,Export,North,1662,1662,LOOM-GEN0742
FAB-W4350,LC-8344,BUY-4744,202403,LUXURY,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 4344,CurtainWorld,Domestic,East,1575,1575,LOOM-GEN0743
FAB-W4350,LC-8344,BUY-4744,202404,LUXURY,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 4344,CurtainWorld,Domestic,East,1714,1714,LOOM-GEN0743
FAB-W4351,LC-8345,BUY-4745,202403,HOME TEXTILES,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 4345,Textura Imports,Online,Central,2173,2173,LOOM-GEN0744
FAB-W4351,LC-8345,BUY-4745,202404,HOME TEXTILES,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 4345,Textura Imports,Online,Central,2177,2177,LOOM-GEN0744
FAB-W4352,LC-8346,BUY-4746,202403,APPAREL,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 4346,Weave & Co,Export,West,2078,2078,LOOM-GEN0745
FAB-W4352,LC-8346,BUY-4746,202404,APPAREL,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 4346,Weave & Co,Export,West,2006,2006,LOOM-GEN0745
FAB-W4353,LC-8347,BUY-4747,202403,LUXURY,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 4347,Loomcraft LLC,Domestic,South,3778,3778,LOOM-GEN0746
FAB-W4353,LC-8347,BUY-4747,202404,LUXURY,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 4347,Loomcraft LLC,Domestic,South,3571,3571,LOOM-GEN0746
FAB-W4354,LC-8348,BUY-4748,202403,HOME TEXTILES,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 4348,FabricMart Ltd,Online,North,4425,4425,LOOM-GEN0747
FAB-W4354,LC-8348,BUY-4748,202404,HOME TEXTILES,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 4348,FabricMart Ltd,Online,North,3873,3873,LOOM-GEN0747
FAB-W4355,LC-8349,BUY-4749,202403,APPAREL,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 4349,Global Threads Inc,Export,East,1452,1452,LOOM-GEN0748
FAB-W4355,LC-8349,BUY-4749,202404,APPAREL,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 4349,Global Threads Inc,Export,East,1459,1459,LOOM-GEN0748
FAB-W4356,LC-8350,BUY-4750,202403,LUXURY,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 4350,Luxe Drapes GmbH,Domestic,Central,5771,5771,LOOM-GEN0749
FAB-W4356,LC-8350,BUY-4750,202404,LUXURY,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 4350,Luxe Drapes GmbH,Domestic,Central,6038,6038,LOOM-GEN0749
FAB-W4357,LC-8351,BUY-4751,202403,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 4351,HomeDecor Co,Online,West,5208,5208,LOOM-GEN0750
FAB-W4357,LC-8351,BUY-4751,202404,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 4351,HomeDecor Co,Online,West,5580,5580,LOOM-GEN0750
FAB-W4358,LC-8352,BUY-4752,202403,APPAREL,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 4352,Nordic Fabrics Ltd,Export,South,6269,6269,LOOM-GEN0751
FAB-W4358,LC-8352,BUY-4752,202404,APPAREL,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 4352,Nordic Fabrics Ltd,Export,South,6258,6258,LOOM-GEN0751
FAB-W4359,LC-8353,BUY-4753,202403,LUXURY,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 4353,CurtainWorld,Domestic,North,1470,1470,LOOM-GEN0752
FAB-W4359,LC-8353,BUY-4753,202404,LUXURY,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 4353,CurtainWorld,Domestic,North,1608,1608,LOOM-GEN0752
FAB-W4360,LC-8354,BUY-4754,202403,HOME TEXTILES,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 4354,Textura Imports,Online,East,2410,2410,LOOM-GEN0753
FAB-W4360,LC-8354,BUY-4754,202404,HOME TEXTILES,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 4354,Textura Imports,Online,East,2429,2429,LOOM-GEN0753
FAB-W4361,LC-8355,BUY-4755,202403,APPAREL,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 4355,Weave & Co,Export,Central,6030,6030,LOOM-GEN0754
FAB-W4361,LC-8355,BUY-4755,202404,APPAREL,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 4355,Weave & Co,Export,Central,5209,5209,LOOM-GEN0754
FAB-W4362,LC-8356,BUY-4756,202403,LUXURY,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 4356,Loomcraft LLC,Domestic,West,4643,4643,LOOM-GEN0755
FAB-W4362,LC-8356,BUY-4756,202404,LUXURY,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 4356,Loomcraft LLC,Domestic,West,4531,4531,LOOM-GEN0755
FAB-W4363,LC-8357,BUY-4757,202403,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 4357,FabricMart Ltd,Online,South,4054,4054,LOOM-GEN0756
FAB-W4363,LC-8357,BUY-4757,202404,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 4357,FabricMart Ltd,Online,South,3725,3725,LOOM-GEN0756
FAB-W4364,LC-8358,BUY-4758,202403,APPAREL,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 4358,Global Threads Inc,Export,North,6242,6242,LOOM-GEN0757
FAB-W4364,LC-8358,BUY-4758,202404,APPAREL,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 4358,Global Threads Inc,Export,North,6519,6519,LOOM-GEN0757
FAB-W4365,LC-8359,BUY-4759,202403,LUXURY,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 4359,Luxe Drapes GmbH,Domestic,East,2321,2321,LOOM-GEN0758
FAB-W4365,LC-8359,BUY-4759,202404,LUXURY,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 4359,Luxe Drapes GmbH,Domestic,East,2085,2085,LOOM-GEN0758
FAB-W4366,LC-8360,BUY-4760,202403,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 4360,HomeDecor Co,Online,Central,3675,3675,LOOM-GEN0759
FAB-W4366,LC-8360,BUY-4760,202404,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 4360,HomeDecor Co,Online,Central,3690,3690,LOOM-GEN0759
FAB-W4367,LC-8361,BUY-4761,202403,APPAREL,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 4361,Nordic Fabrics Ltd,Export,West,2450,2450,LOOM-GEN0760
FAB-W4367,LC-8361,BUY-4761,202404,APPAREL,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 4361,Nordic Fabrics Ltd,Export,West,2521,2521,LOOM-GEN0760
FAB-W4368,LC-8362,BUY-4762,202403,LUXURY,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 4362,CurtainWorld,Domestic,South,4119,4119,LOOM-GEN0761
FAB-W4368,LC-8362,BUY-4762,202404,LUXURY,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 4362,CurtainWorld,Domestic,South,3957,3957,LOOM-GEN0761
FAB-W4369,LC-8363,BUY-4763,202403,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 4363,Textura Imports,Online,North,4673,4673,LOOM-GEN0762
FAB-W4369,LC-8363,BUY-4763,202404,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 4363,Textura Imports,Online,North,5029,5029,LOOM-GEN0762
FAB-W4370,LC-8364,BUY-4764,202403,APPAREL,Priya Nair,MID RETAIL,POLY-C Fabric Lot 4364,Weave & Co,Export,East,4775,4775,LOOM-GEN0763
FAB-W4370,LC-8364,BUY-4764,202404,APPAREL,Priya Nair,MID RETAIL,POLY-C Fabric Lot 4364,Weave & Co,Export,East,4144,4144,LOOM-GEN0763
FAB-W4371,LC-8365,BUY-4765,202403,LUXURY,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 4365,Loomcraft LLC,Domestic,Central,3280,3280,LOOM-GEN0764
FAB-W4371,LC-8365,BUY-4765,202404,LUXURY,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 4365,Loomcraft LLC,Domestic,Central,2893,2893,LOOM-GEN0764
FAB-W4372,LC-8366,BUY-4766,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 4366,FabricMart Ltd,Online,West,5717,5717,LOOM-GEN0765
FAB-W4372,LC-8366,BUY-4766,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 4366,FabricMart Ltd,Online,West,6078,6078,LOOM-GEN0765
FAB-W4373,LC-8367,BUY-4767,202403,APPAREL,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 4367,Global Threads Inc,Export,South,2611,2611,LOOM-GEN0766
FAB-W4373,LC-8367,BUY-4767,202404,APPAREL,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 4367,Global Threads Inc,Export,South,2250,2250,LOOM-GEN0766
FAB-W4374,LC-8368,BUY-4768,202403,LUXURY,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 4368,Luxe Drapes GmbH,Domestic,North,1333,1333,LOOM-GEN0767
FAB-W4374,LC-8368,BUY-4768,202404,LUXURY,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 4368,Luxe Drapes GmbH,Domestic,North,1239,1239,LOOM-GEN0767
FAB-W4375,LC-8369,BUY-4769,202403,HOME TEXTILES,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 4369,HomeDecor Co,Online,East,3022,3022,LOOM-GEN0768
FAB-W4375,LC-8369,BUY-4769,202404,HOME TEXTILES,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 4369,HomeDecor Co,Online,East,2664,2664,LOOM-GEN0768
FAB-W4376,LC-8370,BUY-4770,202403,APPAREL,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 4370,Nordic Fabrics Ltd,Export,Central,5698,5698,LOOM-GEN0769
FAB-W4376,LC-8370,BUY-4770,202404,APPAREL,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 4370,Nordic Fabrics Ltd,Export,Central,5810,5810,LOOM-GEN0769
FAB-W4377,LC-8371,BUY-4771,202403,LUXURY,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 4371,CurtainWorld,Domestic,West,5738,5738,LOOM-GEN0770
FAB-W4377,LC-8371,BUY-4771,202404,LUXURY,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 4371,CurtainWorld,Domestic,West,5163,5163,LOOM-GEN0770
FAB-W4378,LC-8372,BUY-4772,202403,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 4372,Textura Imports,Online,South,3262,3262,LOOM-GEN0771
FAB-W4378,LC-8372,BUY-4772,202404,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 4372,Textura Imports,Online,South,3057,3057,LOOM-GEN0771
FAB-W4379,LC-8373,BUY-4773,202403,APPAREL,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 4373,Weave & Co,Export,North,6183,6183,LOOM-GEN0772
FAB-W4379,LC-8373,BUY-4773,202404,APPAREL,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 4373,Weave & Co,Export,North,5567,5567,LOOM-GEN0772
FAB-W4380,LC-8374,BUY-4774,202403,LUXURY,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 4374,Loomcraft LLC,Domestic,East,1494,1494,LOOM-GEN0773
FAB-W4380,LC-8374,BUY-4774,202404,LUXURY,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 4374,Loomcraft LLC,Domestic,East,1637,1637,LOOM-GEN0773
FAB-W4381,LC-8375,BUY-4775,202403,HOME TEXTILES,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 4375,FabricMart Ltd,Online,Central,1031,1031,LOOM-GEN0774
FAB-W4381,LC-8375,BUY-4775,202404,HOME TEXTILES,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 4375,FabricMart Ltd,Online,Central,958,958,LOOM-GEN0774
FAB-W4382,LC-8376,BUY-4776,202403,APPAREL,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 4376,Global Threads Inc,Export,West,2389,2389,LOOM-GEN0775
FAB-W4382,LC-8376,BUY-4776,202404,APPAREL,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 4376,Global Threads Inc,Export,West,2357,2357,LOOM-GEN0775
FAB-W4383,LC-8377,BUY-4777,202403,LUXURY,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 4377,Luxe Drapes GmbH,Domestic,South,1036,1036,LOOM-GEN0776
FAB-W4383,LC-8377,BUY-4777,202404,LUXURY,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 4377,Luxe Drapes GmbH,Domestic,South,907,907,LOOM-GEN0776
FAB-W4384,LC-8378,BUY-4778,202403,HOME TEXTILES,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 4378,HomeDecor Co,Online,North,3543,3543,LOOM-GEN0777
FAB-W4384,LC-8378,BUY-4778,202404,HOME TEXTILES,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 4378,HomeDecor Co,Online,North,3648,3648,LOOM-GEN0777
FAB-W4385,LC-8379,BUY-4779,202403,APPAREL,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 4379,Nordic Fabrics Ltd,Export,East,1714,1714,LOOM-GEN0778
FAB-W4385,LC-8379,BUY-4779,202404,APPAREL,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 4379,Nordic Fabrics Ltd,Export,East,1621,1621,LOOM-GEN0778
FAB-W4386,LC-8380,BUY-4780,202403,LUXURY,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 4380,CurtainWorld,Domestic,Central,2735,2735,LOOM-GEN0779
FAB-W4386,LC-8380,BUY-4780,202404,LUXURY,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 4380,CurtainWorld,Domestic,Central,2537,2537,LOOM-GEN0779
FAB-W4387,LC-8381,BUY-4781,202403,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 4381,Textura Imports,Online,West,5961,5961,LOOM-GEN0780
FAB-W4387,LC-8381,BUY-4781,202404,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 4381,Textura Imports,Online,West,5565,5565,LOOM-GEN0780
FAB-W4388,LC-8382,BUY-4782,202403,APPAREL,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 4382,Weave & Co,Export,South,3505,3505,LOOM-GEN0781
FAB-W4388,LC-8382,BUY-4782,202404,APPAREL,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 4382,Weave & Co,Export,South,3084,3084,LOOM-GEN0781
FAB-W4389,LC-8383,BUY-4783,202403,LUXURY,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 4383,Loomcraft LLC,Domestic,North,2436,2436,LOOM-GEN0782
FAB-W4389,LC-8383,BUY-4783,202404,LUXURY,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 4383,Loomcraft LLC,Domestic,North,2541,2541,LOOM-GEN0782
FAB-W4390,LC-8384,BUY-4784,202403,HOME TEXTILES,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 4384,FabricMart Ltd,Online,East,2156,2156,LOOM-GEN0783
FAB-W4390,LC-8384,BUY-4784,202404,HOME TEXTILES,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 4384,FabricMart Ltd,Online,East,2267,2267,LOOM-GEN0783
FAB-W4391,LC-8385,BUY-4785,202403,APPAREL,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 4385,Global Threads Inc,Export,Central,5509,5509,LOOM-GEN0784
FAB-W4391,LC-8385,BUY-4785,202404,APPAREL,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 4385,Global Threads Inc,Export,Central,5773,5773,LOOM-GEN0784
FAB-W4392,LC-8386,BUY-4786,202403,LUXURY,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 4386,Luxe Drapes GmbH,Domestic,West,4251,4251,LOOM-GEN0785
FAB-W4392,LC-8386,BUY-4786,202404,LUXURY,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 4386,Luxe Drapes GmbH,Domestic,West,3904,3904,LOOM-GEN0785
FAB-W4393,LC-8387,BUY-4787,202403,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 4387,HomeDecor Co,Online,South,5226,5226,LOOM-GEN0786
FAB-W4393,LC-8387,BUY-4787,202404,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 4387,HomeDecor Co,Online,South,5223,5223,LOOM-GEN0786
FAB-W4394,LC-8388,BUY-4788,202403,APPAREL,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 4388,Nordic Fabrics Ltd,Export,North,1764,1764,LOOM-GEN0787
FAB-W4394,LC-8388,BUY-4788,202404,APPAREL,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 4388,Nordic Fabrics Ltd,Export,North,1685,1685,LOOM-GEN0787
FAB-W4395,LC-8389,BUY-4789,202403,LUXURY,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 4389,CurtainWorld,Domestic,East,1359,1359,LOOM-GEN0788
FAB-W4395,LC-8389,BUY-4789,202404,LUXURY,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 4389,CurtainWorld,Domestic,East,1444,1444,LOOM-GEN0788
FAB-W4396,LC-8390,BUY-4790,202403,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 4390,Textura Imports,Online,Central,4308,4308,LOOM-GEN0789
FAB-W4396,LC-8390,BUY-4790,202404,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 4390,Textura Imports,Online,Central,3685,3685,LOOM-GEN0789
