machine_id,loom_code,plant_weaving,plant_finishing,fabric_code,buyer_code,currency_code,exchange_rate,report_period,net_weight_kg,input_weight_kg,overhead_pct,yarn_grade,yarn_rate_per_kg,selling_price_inr,selling_price_fc,raw_material_inr,bought_out_inr,outsource_total_inr,outsource_weaving_inr,outsource_finishing_inr,domestic_outsource_inr,logistics_inr,packing_inr,forwarding_inr,process_tag
LOOM-GEN0289,LC-7890,7100,7200.0,FAB-W3896,BUY-4290,USD,83.5,202403,1.898,2.124,9.47,COTTON-B,361.24,997.76,11.95,455.37,376.69,0.19,0.1,0.1,6.95,22.89,9.66,14.09,Monthly reconcile adjustment
LOOM-GEN0289,LC-7890,7100,7200.0,FAB-W3896,BUY-4290,USD,83.5,202404,1.898,2.124,9.47,COTTON-B,361.24,997.76,11.95,455.37,376.69,0.19,0.1,0.1,6.95,22.89,9.66,14.09,Monthly reconcile adjustment
LOOM-GEN0290,LC-7891,9100,9200.0,FAB-W3897,BUY-4291,EUR,89.8,202403,1.251,1.62,6.74,POLY-B,293.14,1145.85,12.76,485.24,539.34,9.64,4.82,4.82,10.55,24.46,18.49,15.83,Reviewed by finance team
LOOM-GEN0290,LC-7891,9100,9200.0,FAB-W3897,BUY-4291,EUR,89.8,202404,1.251,1.62,6.74,POLY-B,293.14,1145.85,12.76,485.24,539.34,9.64,4.82,4.82,10.55,24.46,18.49,15.83,Reviewed by finance team
LOOM-GEN0291,LC-7892,6100,6200.0,FAB-W3898,BUY-4292,GBP,106.9,202403,1.503,1.939,8.21,POLY-C,225.83,951.97,8.91,455.31,442.5,17.96,8.98,8.98,11.3,24.75,12.76,5.6,Outsourced_here process cost
LOOM-GEN0291,LC-7892,6100,6200.0,FAB-W3898,BUY-4292,GBP,106.9,202404,1.503,1.939,8.21,POLY-C,225.83,951.97,8.91,455.31,442.5,17.96,8.98,8.98,11.3,24.75,12.76,5.6,Outsourced_here process cost
LOOM-GEN0292,LC-7893,7100,7200.0,FAB-W3899,BUY-4293,INR,1.0,202403,1.627,2.09,9.03,SILK-C,333.83,404.93,404.93,210.53,160.14,15.38,7.69,7.69,3.35,18.5,11.65,7.07,Standard Weaving Cost
LOOM-GEN0292,LC-7893,7100,7200.0,FAB-W3899,BUY-4293,INR,1.0,202404,1.627,2.09,9.03,SILK-C,333.83,404.93,404.93,210.53,160.14,15.38,7.69,7.69,3.35,18.5,11.65,7.07,Standard Weaving Cost
LOOM-GEN0293,LC-7894,9100,9200.0,FAB-W3900,BUY-4294,USD,83.5,202403,1.971,2.517,8.61,LINEN-A,140.37,1008.14,12.07,544.24,431.86,25.63,12.81,12.81,8.62,25.65,18.97,13.16,Standard Weaving Cost
LOOM-GEN0293,LC-7894,9100,9200.0,FAB-W3900,BUY-4294,USD,83.5,202404,1.971,2.517,8.61,LINEN-A,140.37,1008.14,12.07,544.24,431.86,25.63,12.81,12.81,8.62,25.65,18.97,13.16,Standard Weaving Cost
LOOM-GEN0294,LC-7895,6100,6200.0,FAB-W3901,BUY-4295,EUR,89.8,202403,0.926,1.159,6.93,VISCOSE-D,294.88,866.17,9.65,409.29,360.21,26.99,13.49,13.49,18.5,21.1,11.22,5.29,Standard Weaving Cost
LOOM-GEN0294,LC-7895,6100,6200.0,FAB-W3901,BUY-4295,EUR,89.8,202404,0.926,1.159,6.93,VISCOSE-D,294.88,866.17,9.65,409.29,360.21,26.99,13.49,13.49,18.5,21.1,11.22,5.29,Standard Weaving Cost
LOOM-GEN0295,LC-7896,7100,7200.0,FAB-W3902,BUY-4296,GBP,106.9,202403,1.936,2.363,7.39,MODAL-E,418.85,500.81,4.68,228.79,211.52,25.83,12.91,12.91,12.85,21.57,8.16,8.03,Subcon Cost Considered here
LOOM-GEN0295,LC-7896,7100,7200.0,FAB-W3902,BUY-4296,GBP,106.9,202404,1.936,2.363,7.39,MODAL-E,418.85,500.81,4.68,228.79,211.52,25.83,12.91,12.91,12.85,21.57,8.16,8.03,Subcon Cost Considered here
LOOM-GEN0296,LC-7897,9100,9200.0,FAB-W3903,BUY-4297,INR,1.0,202403,0.903,1.156,6.58,COTTON-A,122.79,489.55,489.55,256.32,241.94,14.73,7.37,7.37,12.25,16.48,10.45,13.62,Monthly reconcile adjustment
LOOM-GEN0296,LC-7897,9100,9200.0,FAB-W3903,BUY-4297,INR,1.0,202404,0.903,1.156,6.58,COTTON-A,122.79,489.55,489.55,256.32,241.94,14.73,7.37,7.37,12.25,16.48,10.45,13.62,Monthly reconcile adjustment
LOOM-GEN0297,LC-7898,6100,6200.0,FAB-W3904,BUY-4298,USD,83.5,202403,1.383,1.656,8.31,COTTON-B,240.86,1123.92,13.46,478.12,514.47,15.05,7.53,7.53,4.43,21.89,6.91,7.74,Reviewed by finance team
LOOM-GEN0297,LC-7898,6100,6200.0,FAB-W3904,BUY-4298,USD,83.5,202404,1.383,1.656,8.31,COTTON-B,240.86,1123.92,13.46,478.12,514.47,15.05,7.53,7.53,4.43,21.89,6.91,7.74,Reviewed by finance team
LOOM-GEN0298,LC-7899,7100,7200.0,FAB-W3905,BUY-4299,EUR,89.8,202403,1.17,1.472,6.93,POLY-B,436.07,499.83,5.57,246.6,247.66,11.56,5.78,5.78,13.16,12.65,12.9,10.37,Outsourced_here process cost
LOOM-GEN0298,LC-7899,7100,7200.0,FAB-W3905,BUY-4299,EUR,89.8,202404,1.17,1.472,6.93,POLY-B,436.07,499.83,5.57,246.6,247.66,11.56,5.78,5.78,13.16,12.65,12.9,10.37,Outsourced_here process cost
LOOM-GEN0299,LC-7900,9100,9200.0,FAB-W3906,BUY-4300,GBP,106.9,202403,0.62,0.752,9.38,POLY-C,170.72,1043.51,9.76,543.16,447.3,23.66,11.83,11.83,0.8,29.13,12.38,13.99,Standard Weaving Cost
LOOM-GEN0299,LC-7900,9100,9200.0,FAB-W3906,BUY-4300,GBP,106.9,202404,0.62,0.752,9.38,POLY-C,170.72,1043.51,9.76,543.16,447.3,23.66,11.83,11.83,0.8,29.13,12.38,13.99,Standard Weaving Cost
LOOM-GEN0300,LC-7901,6100,6200.0,FAB-W3907,BUY-4301,INR,1.0,202403,1.839,2.299,10.3,SILK-C,279.9,938.15,938.15,406.38,365.57,33.34,16.67,16.67,11.82,20.14,12.67,12.38,Standard Weaving Cost
LOOM-GEN0300,LC-7901,6100,6200.0,FAB-W3907,BUY-4301,INR,1.0,202404,1.839,2.299,10.3,SILK-C,279.9,938.15,938.15,406.38,365.57,33.34,16.67,16.67,11.82,20.14,12.67,12.38,Standard Weaving Cost
LOOM-GEN0301,LC-7902,7100,7200.0,FAB-W3908,BUY-4302,USD,83.5,202403,1.266,1.638,6.92,LINEN-A,257.33,892.56,10.69,391.49,358.59,6.78,3.39,3.39,6.19,28.38,7.18,4.19,Standard Weaving Cost
LOOM-GEN0301,LC-7902,7100,7200.0,FAB-W3908,BUY-4302,USD,83.5,202404,1.266,1.638,6.92,LINEN-A,257.33,892.56,10.69,391.49,358.59,6.78,3.39,3.39,6.19,28.38,7.18,4.19,Standard Weaving Cost
LOOM-GEN0302,LC-7903,9100,9200.0,FAB-W3909,BUY-4303,EUR,89.8,202403,1.16,1.417,9.11,VISCOSE-D,266.03,627.45,6.99,263.66,284.46,2.2,1.1,1.1,10.27,10.91,14.82,12.27,Subcon Cost Considered here
LOOM-GEN0302,LC-7903,9100,9200.0,FAB-W3909,BUY-4303,EUR,89.8,202404,1.16,1.417,9.11,VISCOSE-D,266.03,627.45,6.99,263.66,284.46,2.2,1.1,1.1,10.27,10.91,14.82,12.27,Subcon Cost Considered here
LOOM-GEN0303,LC-7904,6100,6200.0,FAB-W3910,BUY-4304,GBP,106.9,202403,1.158,1.446,6.79,MODAL-E,122.87,439.06,4.11,214.47,175.98,9.75,4.88,4.88,9.08,8.14,6.87,4.25,Monthly reconcile adjustment
LOOM-GEN0303,LC-7904,6100,6200.0,FAB-W3910,BUY-4304,GBP,106.9,202404,1.158,1.446,6.79,MODAL-E,122.87,439.06,4.11,214.47,175.98,9.75,4.88,4.88,9.08,8.14,6.87,4.25,Monthly reconcile adjustment
LOOM-GEN0304,LC-7905,7100,7200.0,FAB-W3911,BUY-4305,INR,1.0,202403,0.609,0.688,7.06,COTTON-A,359.22,510.81,510.81,240.82,242.28,34.96,17.48,17.48,18.88,8.92,7.34,12.94,Reviewed by finance team
LOOM-GEN0304,LC-7905,7100,7200.0,FAB-W3911,BUY-4305,INR,1.0,202404,0.609,0.688,7.06,COTTON-A,359.22,510.81,510.81,240.82,242.28,34.96,17.48,17.48,18.88,8.92,7.34,12.94,Reviewed by finance team
LOOM-GEN0305,LC-7906,9100,9200.0,FAB-W3912,BUY-4306,USD,83.5,202403,0.771,0.997,6.81,COTTON-B,421.77,868.75,10.4,372.57,353.43,7.84,3.92,3.92,5.37,20.94,6.07,8.58,Outsourced_here process cost
LOOM-GEN0305,LC-7906,9100,9200.0,FAB-W3912,BUY-4306,USD,83.5,202404,0.771,0.997,6.81,COTTON-B,421.77,868.75,10.4,372.57,353.43,7.84,3.92,3.92,5.37,20.94,6.07,8.58,Outsourced_here process cost
LOOM-GEN0306,LC-7907,6100,6200.0,FAB-W3913,BUY-4307,EUR,89.8,202403,1.248,1.527,10.1,POLY-B,398.22,387.68,4.32,212.25,152.06,12.2,6.1,6.1,1.63,25.67,16.88,9.11,Standard Weaving Cost
LOOM-GEN0306,LC-7907,6100,6200.0,FAB-W3913,BUY-4307,EUR,89.8,202404,1.248,1.527,10.1,POLY-B,398.22,387.68,4.32,212.25,152.06,12.2,6.1,6.1,1.63,25.67,16.88,9.11,Standard Weaving Cost
LOOM-GEN0307,LC-7908,7100,7200.0,FAB-W3914,BUY-4308,GBP,106.9,202403,1.77,2.145,9.47,POLY-C,239.72,889.05,8.32,403.14,329.19,38.8,19.4,19.4,11.8,15.25,14.84,5.46,Standard Weaving Cost
LOOM-GEN0307,LC-7908,7100,7200.0,FAB-W3914,BUY-4308,GBP,106.9,202404,1.77,2.145,9.47,POLY-C,239.72,889.05,8.32,403.14,329.19,38.8,19.4,19.4,11.8,15.25,14.84,5.46,Standard Weaving Cost
LOOM-GEN0308,LC-7909,9100,9200.0,FAB-W3915,BUY-4309,INR,1.0,202403,1.224,1.373,10.09,SILK-C,279.95,1174.25,1174.25,516.99,468.54,34.15,17.07,17.07,15.73,21.09,10.43,4.43,Standard Weaving Cost
LOOM-GEN0308,LC-7909,9100,9200.0,FAB-W3915,BUY-4309,INR,1.0,202404,1.224,1.373,10.09,SILK-C,279.95,1174.25,1174.25,516.99,468.54,34.15,17.07,17.07,15.73,21.09,10.43,4.43,Standard Weaving Cost
LOOM-GEN0309,LC-7910,6100,6200.0,FAB-W3916,BUY-4310,USD,83.5,202403,0.82,0.947,9.46,LINEN-A,417.35,429.45,5.14,209.3,212.43,5.68,2.84,2.84,6.51,25.59,14.91,4.6,Subcon Cost Considered here
LOOM-GEN0309,LC-7910,6100,6200.0,FAB-W3916,BUY-4310,USD,83.5,202404,0.82,0.947,9.46,LINEN-A,417.35,429.45,5.14,209.3,212.43,5.68,2.84,2.84,6.51,25.59,14.91,4.6,Subcon Cost Considered here
LOOM-GEN0310,LC-7911,7100,7200.0,FAB-W3917,BUY-4311,EUR,89.8,202403,1.573,2.028,8.97,VISCOSE-D,440.4,351.88,3.92,188.05,138.7,38.74,19.37,19.37,13.02,11.04,9.01,15.58,Monthly reconcile adjustment
LOOM-GEN0310,LC-7911,7100,7200.0,FAB-W3917,BUY-4311,EUR,89.8,202404,1.573,2.028,8.97,VISCOSE-D,440.4,351.88,3.92,188.05,138.7,38.74,19.37,19.37,13.02,11.04,9.01,15.58,Monthly reconcile adjustment
LOOM-GEN0311,LC-7912,9100,9200.0,FAB-W3918,BUY-4312,GBP,106.9,202403,0.851,0.956,8.35,MODAL-E,225.71,828.03,7.75,401.35,305.33,27.45,13.72,13.72,3.89,8.05,6.23,5.08,Reviewed by finance team
LOOM-GEN0311,LC-7912,9100,9200.0,FAB-W3918,BUY-4312,GBP,106.9,202404,0.851,0.956,8.35,MODAL-E,225.71,828.03,7.75,401.35,305.33,27.45,13.72,13.72,3.89,8.05,6.23,5.08,Reviewed by finance team
LOOM-GEN0312,LC-7913,6100,6200.0,FAB-W3919,BUY-4313,INR,1.0,202403,0.889,1.12,7.02,COTTON-A,197.58,1089.24,1089.24,516.29,450.72,29.28,14.64,14.64,16.33,14.16,13.25,6.01,Outsourced_here process cost
LOOM-GEN0312,LC-7913,6100,6200.0,FAB-W3919,BUY-4313,INR,1.0,202404,0.889,1.12,7.02,COTTON-A,197.58,1089.24,1089.24,516.29,450.72,29.28,14.64,14.64,16.33,14.16,13.25,6.01,Outsourced_here process cost
LOOM-GEN0313,LC-7914,7100,7200.0,FAB-W3920,BUY-4314,USD,83.5,202403,1.314,1.574,6.54,COTTON-B,420.97,934.19,11.19,397.69,443.84,11.97,5.99,5.99,8.65,8.69,14.1,8.64,Standard Weaving Cost
LOOM-GEN0313,LC-7914,7100,7200.0,FAB-W3920,BUY-4314,USD,83.5,202404,1.314,1.574,6.54,COTTON-B,420.97,934.19,11.19,397.69,443.84,11.97,5.99,5.99,8.65,8.69,14.1,8.64,Standard Weaving Cost
LOOM-GEN0314,LC-7915,9100,9200.0,FAB-W3921,BUY-4315,EUR,89.8,202403,1.148,1.366,9.85,POLY-B,177.63,709.42,7.9,356.31,349.1,28.36,14.18,14.18,16.98,28.8,10.37,11.32,Standard Weaving Cost
LOOM-GEN0314,LC-7915,9100,9200.0,FAB-W3921,BUY-4315,EUR,89.8,202404,1.148,1.366,9.85,POLY-B,177.63,709.42,7.9,356.31,349.1,28.36,14.18,14.18,16.98,28.8,10.37,11.32,Standard Weaving Cost
LOOM-GEN0315,LC-7916,6100,6200.0,FAB-W3922,BUY-4316,GBP,106.9,202403,0.698,0.905,6.67,POLY-C,381.36,818.12,7.65,448.26,322.89,39.91,19.95,19.95,6.55,13.65,17.63,7.85,Standard Weaving Cost
LOOM-GEN0315,LC-7916,6100,6200.0,FAB-W3922,BUY-4316,GBP,106.9,202404,0.698,0.905,6.67,POLY-C,381.36,818.12,7.65,448.26,322.89,39.91,19.95,19.95,6.55,13.65,17.63,7.85,Standard Weaving Cost
LOOM-GEN0316,LC-7917,7100,7200.0,FAB-W3923,BUY-4317,INR,1.0,202403,1.303,1.502,7.72,SILK-C,254.32,794.39,794.39,407.69,292.1,27.51,13.76,13.76,18.0,17.9,10.82,7.06,Subcon Cost Considered here
LOOM-GEN0316,LC-7917,7100,7200.0,FAB-W3923,BUY-4317,INR,1.0,202404,1.303,1.502,7.72,SILK-C,254.32,794.39,794.39,407.69,292.1,27.51,13.76,13.76,18.0,17.9,10.82,7.06,Subcon Cost Considered here
LOOM-GEN0317,LC-7918,9100,9200.0,FAB-W3924,BUY-4318,USD,83.5,202403,1.252,1.564,7.35,LINEN-A,397.97,845.07,10.12,448.19,393.35,5.84,2.92,2.92,15.66,11.82,12.56,8.53,Monthly reconcile adjustment
LOOM-GEN0317,LC-7918,9100,9200.0,FAB-W3924,BUY-4318,USD,83.5,202404,1.252,1.564,7.35,LINEN-A,397.97,845.07,10.12,448.19,393.35,5.84,2.92,2.92,15.66,11.82,12.56,8.53,Monthly reconcile adjustment
LOOM-GEN0318,LC-7919,6100,6200.0,FAB-W3925,BUY-4319,EUR,89.8,202403,1.945,2.239,9.43,VISCOSE-D,328.42,471.69,5.25,250.92,219.46,30.82,15.41,15.41,5.79,17.42,10.27,11.54,Reviewed by finance team
LOOM-GEN0318,LC-7919,6100,6200.0,FAB-W3925,BUY-4319,EUR,89.8,202404,1.945,2.239,9.43,VISCOSE-D,328.42,471.69,5.25,250.92,219.46,30.82,15.41,15.41,5.79,17.42,10.27,11.54,Reviewed by finance team
LOOM-GEN0319,LC-7920,7100,7200.0,FAB-W3926,BUY-4320,GBP,106.9,202403,1.507,1.715,9.42,MODAL-E,357.63,497.56,4.65,215.45,196.55,15.39,7.7,7.7,6.53,26.73,19.51,7.53,Outsourced_here process cost
LOOM-GEN0319,LC-7920,7100,7200.0,FAB-W3926,BUY-4320,GBP,106.9,202404,1.507,1.715,9.42,MODAL-E,357.63,497.56,4.65,215.45,196.55,15.39,7.7,7.7,6.53,26.73,19.51,7.53,Outsourced_here process cost
LOOM-GEN0320,LC-7921,9100,9200.0,FAB-W3927,BUY-4321,INR,1.0,202403,1.859,2.12,10.46,COTTON-A,176.83,1279.58,1279.58,560.12,495.61,31.58,15.79,15.79,6.66,13.38,10.89,9.01,Standard Weaving Cost
LOOM-GEN0320,LC-7921,9100,9200.0,FAB-W3927,BUY-4321,INR,1.0,202404,1.859,2.12,10.46,COTTON-A,176.83,1279.58,1279.58,560.12,495.61,31.58,15.79,15.79,6.66,13.38,10.89,9.01,Standard Weaving Cost
LOOM-GEN0321,LC-7922,6100,6200.0,FAB-W3928,BUY-4322,USD,83.5,202403,1.733,2.248,9.6,COTTON-B,292.87,1265.1,15.15,657.19,597.63,30.81,15.4,15.4,13.42,14.67,18.62,5.79,Standard Weaving Cost
LOOM-GEN0321,LC-7922,6100,6200.0,FAB-W3928,BUY-4322,USD,83.5,202404,1.733,2.248,9.6,COTTON-B,292.87,1265.1,15.15,657.19,597.63,30.81,15.4,15.4,13.42,14.67,18.62,5.79,Standard Weaving Cost
LOOM-GEN0322,LC-7923,7100,7200.0,FAB-W3929,BUY-4323,EUR,89.8,202403,0.607,0.763,7.38,POLY-B,350.95,869.82,9.69,378.11,334.81,25.42,12.71,12.71,12.78,9.61,14.56,14.8,Standard Weaving Cost
LOOM-GEN0322,LC-7923,7100,7200.0,FAB-W3929,BUY-4323,EUR,89.8,202404,0.607,0.763,7.38,POLY-B,350.95,869.82,9.69,378.11,334.81,25.42,12.71,12.71,12.78,9.61,14.56,14.8,Standard Weaving Cost
LOOM-GEN0323,LC-7924,9100,9200.0,FAB-W3930,BUY-4324,GBP,106.9,202403,1.541,1.844,6.53,POLY-C,421.69,1182.82,11.06,514.5,428.0,29.95,14.97,14.97,10.57,22.01,17.73,6.54,Subcon Cost Considered here
LOOM-GEN0323,LC-7924,9100,9200.0,FAB-W3930,BUY-4324,GBP,106.9,202404,1.541,1.844,6.53,POLY-C,421.69,1182.82,11.06,514.5,428.0,29.95,14.97,14.97,10.57,22.01,17.73,6.54,Subcon Cost Considered here
LOOM-GEN0324,LC-7925,6100,6200.0,FAB-W3931,BUY-4325,INR,1.0,202403,1.095,1.338,7.14,SILK-C,144.19,690.28,690.28,331.43,316.4,16.2,8.1,8.1,0.78,25.07,11.27,14.78,Monthly reconcile adjustment
LOOM-GEN0324,LC-7925,6100,6200.0,FAB-W3931,BUY-4325,INR,1.0,202404,1.095,1.338,7.14,SILK-C,144.19,690.28,690.28,331.43,316.4,16.2,8.1,8.1,0.78,25.07,11.27,14.78,Monthly reconcile adjustment
LOOM-GEN0325,LC-7926,7100,7200.0,FAB-W3932,BUY-4326,USD,83.5,202403,1.228,1.507,6.59,LINEN-A,412.7,1129.26,13.52,563.18,528.31,5.48,2.74,2.74,17.44,16.15,6.54,15.26,Reviewed by finance team
LOOM-GEN0325,LC-7926,7100,7200.0,FAB-W3932,BUY-4326,USD,83.5,202404,1.228,1.507,6.59,LINEN-A,412.7,1129.26,13.52,563.18,528.31,5.48,2.74,2.74,17.44,16.15,6.54,15.26,Reviewed by finance team
LOOM-GEN0326,LC-7927,9100,9200.0,FAB-W3933,BUY-4327,EUR,89.8,202403,1.379,1.542,6.62,VISCOSE-D,310.82,601.56,6.7,269.93,213.75,18.38,9.19,9.19,4.51,24.5,15.48,8.03,Outsourced_here process cost
LOOM-GEN0326,LC-7927,9100,9200.0,FAB-W3933,BUY-4327,EUR,89.8,202404,1.379,1.542,6.62,VISCOSE-D,310.82,601.56,6.7,269.93,213.75,18.38,9.19,9.19,4.51,24.5,15.48,8.03,Outsourced_here process cost
LOOM-GEN0327,LC-7928,6100,6200.0,FAB-W3934,BUY-4328,GBP,106.9,202403,1.392,1.572,9.07,MODAL-E,327.41,875.93,8.19,462.88,375.71,15.31,7.66,7.66,3.95,11.63,11.51,9.34,Standard Weaving Cost
LOOM-GEN0327,LC-7928,6100,6200.0,FAB-W3934,BUY-4328,GBP,106.9,202404,1.392,1.572,9.07,MODAL-E,327.41,875.93,8.19,462.88,375.71,15.31,7.66,7.66,3.95,11.63,11.51,9.34,Standard Weaving Cost
LOOM-GEN0328,LC-7929,7100,7200.0,FAB-W3935,BUY-4329,INR,1.0,202403,1.631,2.021,6.9,COTTON-A,222.1,425.2,425.2,181.98,170.49,34.38,17.19,17.19,10.06,26.77,18.06,15.91,Standard Weaving Cost
LOOM-GEN0328,LC-7929,7100,7200.0,FAB-W3935,BUY-4329,INR,1.0,202404,1.631,2.021,6.9,COTTON-A,222.1,425.2,425.2,181.98,170.49,34.38,17.19,17.19,10.06,26.77,18.06,15.91,Standard Weaving Cost
LOOM-GEN0329,LC-7930,9100,9200.0,FAB-W3936,BUY-4330,USD,83.5,202403,0.987,1.138,10.41,COTTON-B,181.36,1035.15,12.4,474.04,454.21,1.23,0.61,0.61,7.53,29.89,9.6,8.58,Standard Weaving Cost
LOOM-GEN0329,LC-7930,9100,9200.0,FAB-W3936,BUY-4330,USD,83.5,202404,0.987,1.138,10.41,COTTON-B,181.36,1035.15,12.4,474.04,454.21,1.23,0.61,0.61,7.53,29.89,9.6,8.58,Standard Weaving Cost
LOOM-GEN0330,LC-7931,6100,6200.0,FAB-W3937,BUY-4331,EUR,89.8,202403,0.757,0.975,8.52,POLY-B,186.59,1209.9,13.47,587.79,558.85,16.52,8.26,8.26,6.01,23.93,15.67,12.72,Subcon Cost Considered here
LOOM-GEN0330,LC-7931,6100,6200.0,FAB-W3937,BUY-4331,EUR,89.8,202404,0.757,0.975,8.52,POLY-B,186.59,1209.9,13.47,587.79,558.85,16.52,8.26,8.26,6.01,23.93,15.67,12.72,Subcon Cost Considered here
LOOM-GEN0331,LC-7932,7100,7200.0,FAB-W3938,BUY-4332,GBP,106.9,202403,1.766,2.263,9.99,POLY-C,237.4,620.17,5.8,298.73,239.96,31.62,15.81,15.81,5.86,27.3,7.87,10.1,Monthly reconcile adjustment
LOOM-GEN0331,LC-7932,7100,7200.0,FAB-W3938,BUY-4332,GBP,106.9,202404,1.766,2.263,9.99,POLY-C,237.4,620.17,5.8,298.73,239.96,31.62,15.81,15.81,5.86,27.3,7.87,10.1,Monthly reconcile adjustment
LOOM-GEN0332,LC-7933,9100,9200.0,FAB-W3939,BUY-4333,INR,1.0,202403,1.425,1.796,7.15,SILK-C,220.71,1126.0,1126.0,540.0,489.35,37.7,18.85,18.85,10.86,12.12,17.17,8.08,Reviewed by finance team
LOOM-GEN0332,LC-7933,9100,9200.0,FAB-W3939,BUY-4333,INR,1.0,202404,1.425,1.796,7.15,SILK-C,220.71,1126.0,1126.0,540.0,489.35,37.7,18.85,18.85,10.86,12.12,17.17,8.08,Reviewed by finance team
LOOM-GEN0333,LC-7934,6100,6200.0,FAB-W3940,BUY-4334,USD,83.5,202403,1.569,1.734,9.1,LINEN-A,212.26,466.01,5.58,196.3,184.09,23.66,11.83,11.83,7.99,10.41,17.62,9.68,Outsourced_here process cost
LOOM-GEN0333,LC-7934,6100,6200.0,FAB-W3940,BUY-4334,USD,83.5,202404,1.569,1.734,9.1,LINEN-A,212.26,466.01,5.58,196.3,184.09,23.66,11.83,11.83,7.99,10.41,17.62,9.68,Outsourced_here process cost
LOOM-GEN0334,LC-7935,7100,7200.0,FAB-W3941,BUY-4335,EUR,89.8,202403,1.337,1.685,7.99,VISCOSE-D,306.74,1144.41,12.74,485.32,460.01,28.14,14.07,14.07,10.93,16.46,7.79,12.93,Standard Weaving Cost
LOOM-GEN0334,LC-7935,7100,7200.0,FAB-W3941,BUY-4335,EUR,89.8,202404,1.337,1.685,7.99,VISCOSE-D,306.74,1144.41,12.74,485.32,460.01,28.14,14.07,14.07,10.93,16.46,7.79,12.93,Standard Weaving Cost
LOOM-GEN0335,LC-7936,9100,9200.0,FAB-W3942,BUY-4336,GBP,106.9,202403,1.432,1.819,7.36,MODAL-E,306.95,1111.15,10.39,600.5,510.74,0.34,0.17,0.17,14.92,21.83,7.79,8.16,Standard Weaving Cost
LOOM-GEN0335,LC-7936,9100,9200.0,FAB-W3942,BUY-4336,GBP,106.9,202404,1.432,1.819,7.36,MODAL-E,306.95,1111.15,10.39,600.5,510.74,0.34,0.17,0.17,14.92,21.83,7.79,8.16,Standard Weaving Cost
LOOM-GEN0336,LC-7937,6100,6200.0,FAB-W3943,BUY-4337,INR,1.0,202403,1.092,1.244,7.84,COTTON-A,337.39,1173.04,1173.04,548.98,532.54,18.18,9.09,9.09,16.45,22.7,9.05,6.11,Standard Weaving Cost
LOOM-GEN0336,LC-7937,6100,6200.0,FAB-W3943,BUY-4337,INR,1.0,202404,1.092,1.244,7.84,COTTON-A,337.39,1173.04,1173.04,548.98,532.54,18.18,9.09,9.09,16.45,22.7,9.05,6.11,Standard Weaving Cost
LOOM-GEN0337,LC-7938,7100,7200.0,FAB-W3944,BUY-4338,USD,83.5,202403,1.102,1.281,8.62,COTTON-B,397.29,1116.37,13.37,486.73,558.15,29.52,14.76,14.76,2.34,17.79,7.71,6.85,Subcon Cost Considered here
LOOM-GEN0337,LC-7938,7100,7200.0,FAB-W3944,BUY-4338,USD,83.5,202404,1.102,1.281,8.62,COTTON-B,397.29,1116.37,13.37,486.73,558.15,29.52,14.76,14.76,2.34,17.79,7.71,6.85,Subcon Cost Considered here
LOOM-GEN0338,LC-7939,9100,9200.0,FAB-W3945,BUY-4339,EUR,89.8,202403,0.889,1.077,8.15,POLY-B,414.23,1140.69,12.7,572.81,420.52,3.46,1.73,1.73,8.57,14.8,9.08,9.95,Monthly reconcile adjustment
LOOM-GEN0338,LC-7939,9100,9200.0,FAB-W3945,BUY-4339,EUR,89.8,202404,0.889,1.077,8.15,POLY-B,414.23,1140.69,12.7,572.81,420.52,3.46,1.73,1.73,8.57,14.8,9.08,9.95,Monthly reconcile adjustment
LOOM-GEN0339,LC-7940,6100,6200.0,FAB-W3946,BUY-4340,GBP,106.9,202403,1.367,1.523,10.23,POLY-C,196.22,1253.38,11.72,670.46,479.25,35.84,17.92,17.92,13.38,22.98,7.17,4.68,Reviewed by finance team
LOOM-GEN0339,LC-7940,6100,6200.0,FAB-W3946,BUY-4340,GBP,106.9,202404,1.367,1.523,10.23,POLY-C,196.22,1253.38,11.72,670.46,479.25,35.84,17.92,17.92,13.38,22.98,7.17,4.68,Reviewed by finance team
LOOM-GEN0340,LC-7941,7100,7200.0,FAB-W3947,BUY-4341,INR,1.0,202403,1.09,1.378,8.65,SILK-C,374.52,1294.55,1294.55,599.38,483.98,36.34,18.17,18.17,4.26,17.34,9.93,12.08,Outsourced_here process cost
LOOM-GEN0340,LC-7941,7100,7200.0,FAB-W3947,BUY-4341,INR,1.0,202404,1.09,1.378,8.65,SILK-C,374.52,1294.55,1294.55,599.38,483.98,36.34,18.17,18.17,4.26,17.34,9.93,12.08,Outsourced_here process cost
LOOM-GEN0341,LC-7942,9100,9200.0,FAB-W3948,BUY-4342,USD,83.5,202403,0.883,0.993,6.83,LINEN-A,170.89,961.91,11.52,481.08,471.34,16.83,8.41,8.41,10.67,23.89,12.66,7.52,Standard Weaving Cost
LOOM-GEN0341,LC-7942,9100,9200.0,FAB-W3948,BUY-4342,USD,83.5,202404,0.883,0.993,6.83,LINEN-A,170.89,961.91,11.52,481.08,471.34,16.83,8.41,8.41,10.67,23.89,12.66,7.52,Standard Weaving Cost
