yarn_code,rate_per_unit,rate_period,unit_of_measure
Y-GEN-5116,167.18,202403,KG
Y-GEN-5116,209.57,202404,KG
Y-GEN-5117,203.38,202403,KG
Y-GEN-5117,254.42,202404,KG
Y-GEN-5118,337.14,202403,KG
Y-GEN-5118,421.45,202404,KG
Y-GEN-5119,263.84,202403,KG
Y-GEN-5119,336.93,202404,KG
Y-GEN-5120,355.54,202403,KG
Y-GEN-5120,340.31,202404,KG
Y-GEN-5121,408.81,202403,KG
Y-GEN-5121,531.3,202404,KG
Y-GEN-5122,253.62,202403,KG
Y-GEN-5122,244.93,202404,KG
Y-GEN-5123,244.17,202403,KG
Y-GEN-5123,264.7,202404,KG
Y-GEN-5124,273.74,202403,KG
Y-GEN-5124,313.18,202404,KG
Y-GEN-5125,368.84,202403,KG
Y-GEN-5125,405.29,202404,KG
Y-GEN-5126,186.42,202403,KG
Y-GEN-5126,177.81,202404,KG
Y-GEN-5127,187.33,202403,KG
Y-GEN-5127,184.77,202404,KG
Y-GEN-5128,401.37,202403,KG
Y-GEN-5128,487.79,202404,KG
Y-GEN-5129,241.19,202403,KG
Y-GEN-5129,287.26,202404,KG
Y-GEN-5130,286.39,202403,KG
Y-GEN-5130,318.29,202404,KG
Y-GEN-5131,247.82,202403,KG
Y-GEN-5131,273.63,202404,KG
Y-GEN-5132,236.15,202403,KG
Y-GEN-5132,244.25,202404,KG
Y-GEN-5133,156.3,202403,KG
Y-GEN-5133,185.32,202404,KG
Y-GEN-5134,329.77,202403,KG
Y-GEN-5134,329.95,202404,KG
Y-GEN-5135,281.31,202403,KG
Y-GEN-5135,302.85,202404,KG
Y-GEN-5136,230.82,202403,KG
Y-GEN-5136,265.94,202404,KG
Y-GEN-5137,447.86,202403,KG
Y-GEN-5137,507.78,202404,KG
Y-GEN-5138,323.39,202403,KG
Y-GEN-5138,331.82,202404,KG
Y-GEN-5139,301.35,202403,KG
Y-GEN-5139,370.22,202404,KG
Y-GEN-5140,350.06,202403,KG
Y-GEN-5140,439.46,202404,KG
Y-GEN-5141,446.56,202403,KG
Y-GEN-5141,560.97,202404,KG
Y-GEN-5142,157.59,202403,KG
Y-GEN-5142,161.0,202404,KG
Y-GEN-5143,237.95,202403,KG
Y-GEN-5143,248.69,202404,KG
Y-GEN-5144,214610.0,202403,TO
Y-GEN-5144,228280.0,202404,TO
Y-GEN-5145,411.17,202403,KG
Y-GEN-5145,487.48,202404,KG
Y-GEN-5146,252.7,202403,KG
Y-GEN-5146,327.88,202404,KG
Y-GEN-5147,180.94,202403,KG
Y-GEN-5147,231.71,202404,KG
Y-GEN-5148,448.93,202403,KG
Y-GEN-5148,538.04,202404,KG
Y-GEN-5149,138.51,202403,KG
Y-GEN-5149,171.02,202404,KG
Y-GEN-5150,404.55,202403,KG
Y-GEN-5150,394.47,202404,KG
Y-GEN-5151,370.04,202403,KG
Y-GEN-5151,460.79,202404,KG
Y-GEN-5152,286.66,202403,KG
Y-GEN-5152,332.25,202404,KG
Y-GEN-5153,277.44,202403,KG
Y-GEN-5153,329.17,202404,KG
Y-GEN-5154,369.28,202403,KG
Y-GEN-5154,419.76,202404,KG
Y-GEN-5155,432.25,202403,KG
Y-GEN-5155,526.63,202404,KG
Y-GEN-5156,262.56,202403,KG
Y-GEN-5156,282.88,202404,KG
Y-GEN-5157,374.61,202403,KG
Y-GEN-5157,356.12,202404,KG
Y-GEN-5158,186.18,202403,KG
Y-GEN-5158,240.88,202404,KG
Y-GEN-5159,237.7,202403,KG
Y-GEN-5159,304.09,202404,KG
Y-GEN-5160,432.21,202403,KG
Y-GEN-5160,503.43,202404,KG
Y-GEN-5161,322.88,202403,KG
Y-GEN-5161,321.81,202404,KG
Y-GEN-5162,285.56,202403,KG
Y-GEN-5162,276.51,202404,KG
Y-GEN-5163,422.32,202403,KG
Y-GEN-5163,528.74,202404,KG
Y-GEN-5164,262.88,202403,KG
Y-GEN-5164,257.6,202404,KG
Y-GEN-5165,133.59,202403,KG
Y-GEN-5165,162.0,202404,KG
Y-GEN-5166,309.02,202403,KG
Y-GEN-5166,371.82,202404,KG
Y-GEN-5167,253.38,202403,KG
Y-GEN-5167,258.23,202404,KG
Y-GEN-5168,145.53,202403,KG
Y-GEN-5168,158.88,202404,KG
Y-GEN-5169,383.22,202403,KG
Y-GEN-5169,410.57,202404,KG
Y-GEN-5170,194.24,202403,KG
Y-GEN-5170,215.3,202404,KG
Y-GEN-5171,383.73,202403,KG
Y-GEN-5171,407.17,202404,KG
Y-GEN-5172,150.14,202403,KG
Y-GEN-5172,189.85,202404,KG
Y-GEN-5173,291.38,202403,KG
Y-GEN-5173,277.95,202404,KG
Y-GEN-5174,151.4,202403,KG
Y-GEN-5174,175.47,202404,KG
Y-GEN-5175,285.25,202403,KG
Y-GEN-5175,339.0,202404,KG
Y-GEN-5176,185.75,202403,KG
Y-GEN-5176,184.57,202404,KG
Y-GEN-5177,179.5,202403,KG
Y-GEN-5177,189.34,202404,KG
Y-GEN-5178,211.62,202403,KG
Y-GEN-5178,210.13,202404,KG
Y-GEN-5179,389.47,202403,KG
Y-GEN-5179,454.2,202404,KG
Y-GEN-5180,198.74,202403,KG
Y-GEN-5180,225.86,202404,KG
Y-GEN-5181,170170.0,202403,TO
Y-GEN-5181,221190.0,202404,TO
Y-GEN-5182,272.34,202403,KG
Y-GEN-5182,291.94,202404,KG
Y-GEN-5183,448.79,202403,KG
Y-GEN-5183,536.4,202404,KG
Y-GEN-5184,225.18,202403,KG
Y-GEN-5184,240.51,202404,KG
Y-GEN-5185,328.85,202403,KG
Y-GEN-5185,424.82,202404,KG
Y-GEN-5186,406.72,202403,KG
Y-GEN-5186,426.82,202404,KG
Y-GEN-5187,371.57,202403,KG
Y-GEN-5187,480.56,202404,KG
Y-GEN-5188,323.65,202403,KG
Y-GEN-5188,357.33,202404,KG
Y-GEN-5189,150.83,202403,KG
Y-GEN-5189,176.15,202404,KG
Y-GEN-5190,433.08,202403,KG
Y-GEN-5190,473.5,202404,KG
Y-GEN-5191,432.53,202403,KG
Y-GEN-5191,533.42,202404,KG
Y-GEN-5192,130.2,202403,KG
Y-GEN-5192,129.03,202404,KG
Y-GEN-5193,192.2,202403,KG
Y-GEN-5193,211.05,202404,KG
Y-GEN-5194,250.78,202403,KG
Y-GEN-5194,317.91,202404,KG
Y-GEN-5195,329.3,202403,KG
Y-GEN-5195,387.25,202404,KG
Y-GEN-5196,439.85,202403,KG
Y-GEN-5196,529.42,202404,KG
Y-GEN-5197,349.48,202403,KG
Y-GEN-5197,360.66,202404,KG
Y-GEN-5198,221.04,202403,KG
Y-GEN-5198,258.26,202404,KG
Y-GEN-5199,377.42,202403,KG
Y-GEN-5199,377.76,202404,KG
Y-GEN-5200,281.8,202403,KG
Y-GEN-5200,334.4,202404,KG
Y-GEN-5201,167.61,202403,KG
Y-GEN-5201,198.84,202404,KG
Y-GEN-5202,445.9,202403,KG
Y-GEN-5202,424.83,202404,KG
Y-GEN-5203,172.15,202403,KG
Y-GEN-5203,164.56,202404,KG
Y-GEN-5204,394.27,202403,KG
Y-GEN-5204,443.26,202404,KG
Y-GEN-5205,246.12,202403,KG
Y-GEN-5205,286.45,202404,KG
Y-GEN-5206,160.29,202403,KG
Y-GEN-5206,198.39,202404,KG
Y-GEN-5207,218.15,202403,KG
Y-GEN-5207,223.0,202404,KG
Y-GEN-5208,276.34,202403,KG
Y-GEN-5208,264.87,202404,KG
Y-GEN-5209,136.53,202403,KG
Y-GEN-5209,157.93,202404,KG
Y-GEN-5210,251.92,202403,KG
Y-GEN-5210,293.88,202404,KG
Y-GEN-5211,434.36,202403,KG
Y-GEN-5211,534.27,202404,KG
Y-GEN-5212,404.19,202403,KG
Y-GEN-5212,415.99,202404,KG
Y-GEN-5213,135.5,202403,KG
Y-GEN-5213,133.46,202404,KG
Y-GEN-5214,332.9,202403,KG
Y-GEN-5214,349.01,202404,KG
Y-GEN-5215,402.07,202403,KG
Y-GEN-5215,389.39,202404,KG
Y-GEN-5216,196.57,202403,KG
Y-GEN-5216,194.52,202404,KG
Y-GEN-5217,273.91,202403,KG
Y-GEN-5217,298.03,202404,KG
Y-GEN-5218,186860.0,202403,TO
Y-GEN-5218,180750.0,202404,TO
Y-GEN-5219,322.18,202403,KG
Y-GEN-5219,351.85,202404,KG
Y-GEN-5220,429.25,202403,KG
Y-GEN-5220,418.99,202404,KG
Y-GEN-5221,323.55,202403,KG
Y-GEN-5221,419.2,202404,KG
Y-GEN-5222,144.64,202403,KG
Y-GEN-5222,165.84,202404,KG
Y-GEN-5223,237.34,202403,KG
Y-GEN-5223,299.47,202404,KG
Y-GEN-5224,291.35,202403,KG
Y-GEN-5224,319.48,202404,KG
Y-GEN-5225,448.12,202403,KG
Y-GEN-5225,498.75,202404,KG
Y-GEN-5226,249.09,202403,KG
Y-GEN-5226,243.4,202404,KG
Y-GEN-5227,433.28,202403,KG
Y-GEN-5227,498.86,202404,KG
Y-GEN-5228,233.32,202403,KG
Y-GEN-5228,234.35,202404,KG
Y-GEN-5229,333.13,202403,KG
Y-GEN-5229,339.71,202404,KG
Y-GEN-5230,261.37,202403,KG
Y-GEN-5230,338.68,202404,KG
Y-GEN-5231,320.51,202403,KG
Y-GEN-5231,325.85,202404,KG
Y-GEN-5232,255.2,202403,KG
Y-GEN-5232,306.44,202404,KG
Y-GEN-5233,428.18,202403,KG
Y-GEN-5233,447.04,202404,KG
Y-GEN-5234,287.73,202403,KG
Y-GEN-5234,298.87,202404,KG
Y-GEN-5235,436.25,202403,KG
Y-GEN-5235,434.14,202404,KG
Y-GEN-5236,194.32,202403,KG
Y-GEN-5236,228.44,202404,KG
Y-GEN-5237,333.56,202403,KG
Y-GEN-5237,338.11,202404,KG
Y-GEN-5238,277.87,202403,KG
Y-GEN-5238,358.31,202404,KG
Y-GEN-5239,365.77,202403,KG
Y-GEN-5239,474.04,202404,KG
Y-GEN-5240,208.89,202403,KG
Y-GEN-5240,269.51,202404,KG
Y-GEN-5241,248.57,202403,KG
Y-GEN-5241,250.36,202404,KG
Y-GEN-5242,427.11,202403,KG
Y-GEN-5242,436.33,202404,KG
Y-GEN-5243,242.28,202403,KG
Y-GEN-5243,283.36,202404,KG
Y-GEN-5244,440.75,202403,KG
Y-GEN-5244,523.78,202404,KG
Y-GEN-5245,229.78,202403,KG
Y-GEN-5245,228.36,202404,KG
Y-GEN-5246,394.74,202403,KG
Y-GEN-5246,488.37,202404,KG
Y-GEN-5247,270.82,202403,KG
Y-GEN-5247,300.7,202404,KG
Y-GEN-5248,408.01,202403,KG
Y-GEN-5248,510.26,202404,KG
Y-GEN-5249,279.94,202403,KG
Y-GEN-5249,304.71,202404,KG
Y-GEN-5250,419.2,202403,KG
Y-GEN-5250,512.99,202404,KG
Y-GEN-5251,135.38,202403,KG
Y-GEN-5251,170.55,202404,KG
Y-GEN-5252,411.15,202403,KG
Y-GEN-5252,498.86,202404,KG
Y-GEN-5253,447.56,202403,KG
Y-GEN-5253,562.45,202404,KG
Y-GEN-5254,237.14,202403,KG
Y-GEN-5254,286.0,202404,KG
Y-GEN-5255,423520.0,202403,TO
Y-GEN-5255,487310.0,202404,TO
Y-GEN-5256,330.12,202403,KG
Y-GEN-5256,385.93,202404,KG
Y-GEN-5257,207.98,202403,KG
Y-GEN-5257,239.52,202404,KG
Y-GEN-5258,363.59,202403,KG
Y-GEN-5258,354.23,202404,KG
Y-GEN-5259,449.73,202403,KG
Y-GEN-5259,473.99,202404,KG
Y-GEN-5260,430.15,202403,KG
Y-GEN-5260,521.77,202404,KG
Y-GEN-5261,199.38,202403,KG
Y-GEN-5261,222.93,202404,KG
Y-GEN-5262,302.56,202403,KG
Y-GEN-5262,343.7,202404,KG
Y-GEN-5263,428.16,202403,KG
Y-GEN-5263,527.5,202404,KG
Y-GEN-5264,258.33,202403,KG
Y-GEN-5264,246.0,202404,KG
Y-GEN-5265,138.67,202403,KG
Y-GEN-5265,176.27,202404,KG
Y-GEN-5266,325.58,202403,KG
Y-GEN-5266,404.65,202404,KG
Y-GEN-5267,394.99,202403,KG
Y-GEN-5267,506.63,202404,KG
Y-GEN-5268,427.84,202403,KG
Y-GEN-5268,545.79,202404,KG
Y-GEN-5269,372.14,202403,KG
Y-GEN-5269,431.29,202404,KG
Y-GEN-5270,132.78,202403,KG
Y-GEN-5270,151.86,202404,KG
Y-GEN-5271,335.44,202403,KG
Y-GEN-5271,431.24,202404,KG
Y-GEN-5272,149.6,202403,KG
Y-GEN-5272,174.29,202404,KG
Y-GEN-5273,171.49,202403,KG
Y-GEN-5273,221.03,202404,KG
Y-GEN-5274,233.88,202403,KG
Y-GEN-5274,298.03,202404,KG
Y-GEN-5275,170.2,202403,KG
Y-GEN-5275,209.47,202404,KG
Y-GEN-5276,291.46,202403,KG
Y-GEN-5276,281.7,202404,KG
Y-GEN-5277,374.43,202403,KG
Y-GEN-5277,442.13,202404,KG
Y-GEN-5278,252.85,202403,KG
Y-GEN-5278,274.46,202404,KG
Y-GEN-5279,127.63,202403,KG
Y-GEN-5279,155.12,202404,KG
Y-GEN-5280,162.8,202403,KG
Y-GEN-5280,205.96,202404,KG
Y-GEN-5281,344.53,202403,KG
Y-GEN-5281,350.97,202404,KG
Y-GEN-5282,290.78,202403,KG
Y-GEN-5282,325.56,202404,KG
Y-GEN-5283,255.48,202403,KG
Y-GEN-5283,307.51,202404,KG
Y-GEN-5284,234.34,202403,KG
Y-GEN-5284,284.52,202404,KG
Y-GEN-5285,122.65,202403,KG
Y-GEN-5285,127.0,202404,KG
Y-GEN-5286,191.01,202403,KG
Y-GEN-5286,222.24,202404,KG
Y-GEN-5287,418.66,202403,KG
Y-GEN-5287,532.38,202404,KG
Y-GEN-5288,344.43,202403,KG
Y-GEN-5288,337.26,202404,KG
Y-GEN-5289,442.81,202403,KG
Y-GEN-5289,487.34,202404,KG
Y-GEN-5290,310.88,202403,KG
Y-GEN-5290,346.45,202404,KG
Y-GEN-5291,390.65,202403,KG
Y-GEN-5291,411.85,202404,KG
Y-GEN-5292,259080.0,202403,TO
Y-GEN-5292,270600.0,202404,TO
Y-GEN-5293,346.95,202403,KG
Y-GEN-5293,415.74,202404,KG
Y-GEN-5294,282.91,202403,KG
Y-GEN-5294,286.79,202404,KG
Y-GEN-5295,135.48,202403,KG
Y-GEN-5295,150.85,202404,KG
Y-GEN-5296,289.11,202403,KG
Y-GEN-5296,367.27,202404,KG
Y-GEN-5297,181.83,202403,KG
Y-GEN-5297,233.28,202404,KG
Y-GEN-5298,349.83,202403,KG
Y-GEN-5298,422.68,202404,KG
Y-GEN-5299,306.96,202403,KG
Y-GEN-5299,296.54,202404,KG
Y-GEN-5300,376.8,202403,KG
Y-GEN-5300,477.12,202404,KG
Y-GEN-5301,296.58,202403,KG
Y-GEN-5301,381.7,202404,KG
Y-GEN-5302,288.69,202403,KG
Y-GEN-5302,341.93,202404,KG
Y-GEN-5303,310.72,202403,KG
Y-GEN-5303,319.71,202404,KG
Y-GEN-5304,271.14,202403,KG
Y-GEN-5304,299.97,202404,KG
Y-GEN-5305,422.2,202403,KG
Y-GEN-5305,493.31,202404,KG
Y-GEN-5306,128.41,202403,KG
Y-GEN-5306,162.0,202404,KG
Y-GEN-5307,377.8,202403,KG
Y-GEN-5307,403.8,202404,KG
Y-GEN-5308,143.72,202403,KG
Y-GEN-5308,172.32,202404,KG
Y-GEN-5309,296.87,202403,KG
Y-GEN-5309,356.17,202404,KG
Y-GEN-5310,280.65,202403,KG
Y-GEN-5310,350.65,202404,KG
Y-GEN-5311,318.18,202403,KG
Y-GEN-5311,396.02,202404,KG
Y-GEN-5312,261.62,202403,KG
Y-GEN-5312,254.11,202404,KG
Y-GEN-5313,243.75,202403,KG
Y-GEN-5313,309.5,202404,KG
Y-GEN-5314,166.07,202403,KG
Y-GEN-5314,161.91,202404,KG
Y-GEN-5315,289.27,202403,KG
Y-GEN-5315,340.48,202404,KG
Y-GEN-5316,321.84,202403,KG
Y-GEN-5316,396.54,202404,KG
Y-GEN-5317,235.53,202403,KG
Y-GEN-5317,225.2,202404,KG
Y-GEN-5318,275.34,202403,KG
Y-GEN-5318,313.58,202404,KG
Y-GEN-5319,194.98,202403,KG
Y-GEN-5319,224.28,202404,KG
Y-GEN-5320,391.84,202403,KG
Y-GEN-5320,462.09,202404,KG
Y-GEN-5321,337.89,202403,KG
Y-GEN-5321,437.44,202404,KG
Y-GEN-5322,368.71,202403,KG
Y-GEN-5322,428.51,202404,KG
Y-GEN-5323,427.65,202403,KG
Y-GEN-5323,421.47,202404,KG
Y-GEN-5324,146.3,202403,KG
Y-GEN-5324,170.37,202404,KG
Y-GEN-5325,355.62,202403,KG
Y-GEN-5325,450.51,202404,KG
Y-GEN-5326,414.67,202403,KG
Y-GEN-5326,425.0,202404,KG
Y-GEN-5327,440.11,202403,KG
Y-GEN-5327,547.32,202404,KG
Y-GEN-5328,175.85,202403,KG
Y-GEN-5328,214.38,202404,KG
Y-GEN-5329,170960.0,202403,TO
Y-GEN-5329,194120.0,202404,TO
Y-GEN-5330,277.98,202403,KG
Y-GEN-5330,352.55,202404,KG
Y-GEN-5331,131.64,202403,KG
Y-GEN-5331,139.84,202404,KG
Y-GEN-5332,322.28,202403,KG
Y-GEN-5332,331.22,202404,KG
Y-GEN-5333,365.25,202403,KG
Y-GEN-5333,463.86,202404,KG
Y-GEN-5334,267.72,202403,KG
Y-GEN-5334,295.74,202404,KG
Y-GEN-5335,438.42,202403,KG
Y-GEN-5335,433.37,202404,KG
Y-GEN-5336,295.59,202403,KG
Y-GEN-5336,337.75,202404,KG
Y-GEN-5337,200.79,202403,KG
Y-GEN-5337,216.85,202404,KG
Y-GEN-5338,232.37,202403,KG
Y-GEN-5338,291.95,202404,KG
Y-GEN-5339,153.18,202403,KG
Y-GEN-5339,146.02,202404,KG
Y-GEN-5340,152.31,202403,KG
Y-GEN-5340,194.73,202404,KG
Y-GEN-5341,319.85,202403,KG
Y-GEN-5341,347.5,202404,KG
Y-GEN-5342,171.54,202403,KG
Y-GEN-5342,218.45,202404,KG
Y-GEN-5343,384.59,202403,KG
Y-GEN-5343,392.89,202404,KG
Y-GEN-5344,178.07,202403,KG
Y-GEN-5344,202.29,202404,KG
Y-GEN-5345,159.57,202403,KG
Y-GEN-5345,171.79,202404,KG
Y-GEN-5346,205.52,202403,KG
Y-GEN-5346,204.75,202404,KG
Y-GEN-5347,202.86,202403,KG
Y-GEN-5347,203.18,202404,KG
Y-GEN-5348,210.77,202403,KG
Y-GEN-5348,268.18,202404,KG
Y-GEN-5349,172.62,202403,KG
Y-GEN-5349,201.43,202404,KG
Y-GEN-5350,292.72,202403,KG
Y-GEN-5350,357.55,202404,KG
Y-GEN-5351,441.25,202403,KG
Y-GEN-5351,484.92,202404,KG
Y-GEN-5352,229.14,202403,KG
Y-GEN-5352,236.43,202404,KG
Y-GEN-5353,220.88,202403,KG
Y-GEN-5353,237.68,202404,KG
Y-GEN-5354,437.68,202403,KG
Y-GEN-5354,484.62,202404,KG
Y-GEN-5355,437.6,202403,KG
Y-GEN-5355,532.33,202404,KG
Y-GEN-5356,422.17,202403,KG
Y-GEN-5356,513.4,202404,KG
Y-GEN-5357,155.27,202403,KG
Y-GEN-5357,172.73,202404,KG
Y-GEN-5358,230.03,202403,KG
Y-GEN-5358,254.42,202404,KG
Y-GEN-5359,297.06,202403,KG
Y-GEN-5359,370.09,202404,KG
Y-GEN-5360,420.42,202403,KG
Y-GEN-5360,533.25,202404,KG
Y-GEN-5361,242.4,202403,KG
Y-GEN-5361,250.17,202404,KG
Y-GEN-5362,165.83,202403,KG
Y-GEN-5362,201.97,202404,KG
Y-GEN-5363,417.0,202403,KG
Y-GEN-5363,411.11,202404,KG
Y-GEN-5364,321.36,202403,KG
Y-GEN-5364,319.11,202404,KG
Y-GEN-5365,152.45,202403,KG
Y-GEN-5365,181.92,202404,KG
Y-GEN-5366,208940.0,202403,TO
Y-GEN-5366,257410.0,202404,TO
Y-GEN-5367,435.06,202403,KG
Y-GEN-5367,494.18,202404,KG
Y-GEN-5368,265.35,202403,KG
Y-GEN-5368,313.08,202404,KG
Y-GEN-5369,280.46,202403,KG
Y-GEN-5369,317.92,202404,KG
Y-GEN-5370,222.79,202403,KG
Y-GEN-5370,276.6,202404,KG
Y-GEN-5371,281.03,202403,KG
Y-GEN-5371,292.87,202404,KG
Y-GEN-5372,398.7,202403,KG
Y-GEN-5372,380.07,202404,KG
Y-GEN-5373,245.38,202403,KG
Y-GEN-5373,318.35,202404,KG
Y-GEN-5374,191.43,202403,KG
Y-GEN-5374,238.33,202404,KG
Y-GEN-5375,245.3,202403,KG
Y-GEN-5375,287.26,202404,KG
Y-GEN-5376,397.25,202403,KG
Y-GEN-5376,514.79,202404,KG
Y-GEN-5377,128.25,202403,KG
Y-GEN-5377,128.71,202404,KG
Y-GEN-5378,180.23,202403,KG
Y-GEN-5378,226.36,202404,KG
Y-GEN-5379,156.11,202403,KG
Y-GEN-5379,196.44,202404,KG
Y-GEN-5380,125.07,202403,KG
Y-GEN-5380,162.07,202404,KG
Y-GEN-5381,373.92,202403,KG
Y-GEN-5381,471.17,202404,KG
Y-GEN-5382,217.41,202403,KG
Y-GEN-5382,255.81,202404,KG
Y-GEN-5383,288.49,202403,KG
Y-GEN-5383,339.3,202404,KG
Y-GEN-5384,329.74,202403,KG
Y-GEN-5384,347.53,202404,KG
Y-GEN-5385,255.16,202403,KG
Y-GEN-5385,274.46,202404,KG
Y-GEN-5386,384.17,202403,KG
Y-GEN-5386,495.29,202404,KG
Y-GEN-5387,381.13,202403,KG
Y-GEN-5387,476.99,202404,KG
Y-GEN-5388,279.78,202403,KG
Y-GEN-5388,317.16,202404,KG
Y-GEN-5389,429.47,202403,KG
Y-GEN-5389,450.39,202404,KG
Y-GEN-5390,388.5,202403,KG
Y-GEN-5390,473.52,202404,KG
Y-GEN-5391,360.87,202403,KG
Y-GEN-5391,400.55,202404,KG
Y-GEN-5392,278.11,202403,KG
Y-GEN-5392,297.69,202404,KG
Y-GEN-5393,305.01,202403,KG
Y-GEN-5393,338.55,202404,KG
Y-GEN-5394,332.69,202403,KG
Y-GEN-5394,353.24,202404,KG
Y-GEN-5395,247.33,202403,KG
Y-GEN-5395,301.48,202404,KG
Y-GEN-5396,247.51,202403,KG
Y-GEN-5396,304.57,202404,KG
Y-GEN-5397,394.06,202403,KG
Y-GEN-5397,416.19,202404,KG
Y-GEN-5398,397.48,202403,KG
Y-GEN-5398,447.1,202404,KG
Y-GEN-5399,305.74,202403,KG
Y-GEN-5399,338.3,202404,KG
Y-GEN-5400,185.88,202403,KG
Y-GEN-5400,226.62,202404,KG
Y-GEN-5401,147.26,202403,KG
Y-GEN-5401,162.58,202404,KG
Y-GEN-5402,233.93,202403,KG
Y-GEN-5402,258.96,202404,KG
Y-GEN-5403,409280.0,202403,TO
Y-GEN-5403,424520.0,202404,TO
Y-GEN-5404,432.43,202403,KG
Y-GEN-5404,518.77,202404,KG
Y-GEN-5405,393.99,202403,KG
Y-GEN-5405,401.89,202404,KG
Y-GEN-5406,394.1,202403,KG
Y-GEN-5406,489.8,202404,KG
Y-GEN-5407,209.32,202403,KG
Y-GEN-5407,261.82,202404,KG
Y-GEN-5408,399.75,202403,KG
Y-GEN-5408,473.7,202404,KG
Y-GEN-5409,408.29,202403,KG
Y-GEN-5409,418.24,202404,KG
Y-GEN-5410,203.68,202403,KG
Y-GEN-5410,253.0,202404,KG
Y-GEN-5411,191.7,202403,KG
Y-GEN-5411,220.94,202404,KG
Y-GEN-5412,307.42,202403,KG
Y-GEN-5412,382.76,202404,KG
Y-GEN-5413,147.94,202403,KG
Y-GEN-5413,174.77,202404,KG
Y-GEN-5414,293.7,202403,KG
Y-GEN-5414,358.16,202404,KG
Y-GEN-5415,418.44,202403,KG
Y-GEN-5415,494.27,202404,KG
Y-GEN-5416,273.66,202403,KG
Y-GEN-5416,317.76,202404,KG
Y-GEN-5417,364.54,202403,KG
Y-GEN-5417,375.91,202404,KG
Y-GEN-5418,265.83,202403,KG
Y-GEN-5418,287.04,202404,KG
Y-GEN-5419,206.25,202403,KG
Y-GEN-5419,220.02,202404,KG
Y-GEN-5420,358.81,202403,KG
Y-GEN-5420,438.92,202404,KG
Y-GEN-5421,330.92,202403,KG
Y-GEN-5421,349.69,202404,KG
Y-GEN-5422,385.58,202403,KG
Y-GEN-5422,382.89,202404,KG
Y-GEN-5423,401.13,202403,KG
Y-GEN-5423,450.59,202404,KG
Y-GEN-5424,414.98,202403,KG
Y-GEN-5424,398.72,202404,KG
Y-GEN-5425,342.25,202403,KG
Y-GEN-5425,402.57,202404,KG
Y-GEN-5426,361.52,202403,KG
Y-GEN-5426,355.9,202404,KG
Y-GEN-5427,447.55,202403,KG
Y-GEN-5427,519.16,202404,KG
Y-GEN-5428,371.03,202403,KG
Y-GEN-5428,463.26,202404,KG
Y-GEN-5429,143.72,202403,KG
Y-GEN-5429,164.17,202404,KG
Y-GEN-5430,279.33,202403,KG
Y-GEN-5430,340.01,202404,KG
Y-GEN-5431,144.07,202403,KG
Y-GEN-5431,173.45,202404,KG
Y-GEN-5432,225.51,202403,KG
Y-GEN-5432,221.07,202404,KG
Y-GEN-5433,208.02,202403,KG
Y-GEN-5433,255.08,202404,KG
Y-GEN-5434,267.54,202403,KG
Y-GEN-5434,284.72,202404,KG
Y-GEN-5435,410.33,202403,KG
Y-GEN-5435,472.01,202404,KG
Y-GEN-5436,360.02,202403,KG
Y-GEN-5436,459.47,202404,KG
Y-GEN-5437,322.11,202403,KG
Y-GEN-5437,391.32,202404,KG
Y-GEN-5438,245.01,202403,KG
Y-GEN-5438,306.67,202404,KG
Y-GEN-5439,365.31,202403,KG
Y-GEN-5439,438.68,202404,KG
Y-GEN-5440,127130.0,202403,TO
Y-GEN-5440,145990.0,202404,TO
Y-GEN-5441,349.99,202403,KG
Y-GEN-5441,453.6,202404,KG
Y-GEN-5442,281.09,202403,KG
Y-GEN-5442,292.78,202404,KG
Y-GEN-5443,435.82,202403,KG
Y-GEN-5443,468.19,202404,KG
Y-GEN-5444,363.08,202403,KG
Y-GEN-5444,435.19,202404,KG
Y-GEN-5445,410.82,202403,KG
Y-GEN-5445,414.33,202404,KG
Y-GEN-5446,285.09,202403,KG
Y-GEN-5446,368.27,202404,KG
Y-GEN-5447,218.33,202403,KG
Y-GEN-5447,263.34,202404,KG
Y-GEN-5448,360.51,202403,KG
Y-GEN-5448,413.23,202404,KG
Y-GEN-5449,159.32,202403,KG
Y-GEN-5449,203.36,202404,KG
Y-GEN-5450,308.86,202403,KG
Y-GEN-5450,393.24,202404,KG
Y-GEN-5451,368.84,202403,KG
Y-GEN-5451,393.5,202404,KG
Y-GEN-5452,417.73,202403,KG
Y-GEN-5452,398.7,202404,KG
Y-GEN-5453,281.91,202403,KG
Y-GEN-5453,279.95,202404,KG
Y-GEN-5454,262.77,202403,KG
Y-GEN-5454,293.3,202404,KG
Y-GEN-5455,121.45,202403,KG
Y-GEN-5455,130.62,202404,KG
Y-GEN-5456,444.14,202403,KG
Y-GEN-5456,481.99,202404,KG
Y-GEN-5457,244.91,202403,KG
Y-GEN-5457,252.0,202404,KG
Y-GEN-5458,330.79,202403,KG
Y-GEN-5458,345.22,202404,KG
Y-GEN-5459,431.3,202403,KG
Y-GEN-5459,423.1,202404,KG
Y-GEN-5460,386.95,202403,KG
Y-GEN-5460,458.44,202404,KG
Y-GEN-5461,147.49,202403,KG
Y-GEN-5461,154.27,202404,KG
Y-GEN-5462,339.98,202403,KG
Y-GEN-5462,377.97,202404,KG
Y-GEN-5463,187.45,202403,KG
Y-GEN-5463,224.08,202404,KG
Y-GEN-5464,205.53,202403,KG
