fabric_code,product_category,distribution_channel,production_plant
FAB-W4445,EXPORT,CH03,7100
FAB-W4446,DOMESTIC,CH04,9100
FAB-W4447,EXPORT,CH01,6100
FAB-W4448,DOMESTIC,CH02,7100
FAB-W4449,EXPORT,CH03,9100
FAB-W4450,DOMESTIC,CH04,6100
FAB-W4451,EXPORT,CH01,7100
FAB-W4452,DOMESTIC,CH02,9100
FAB-W4453,EXPORT,CH03,6100
FAB-W4454,DOMESTIC,CH04,7100
FAB-W4455,EXPORT,CH01,9100
FAB-W4456,DOMESTIC,CH02,6100
FAB-W4457,EXPORT,CH03,7100
FAB-W4458,DOMESTIC,CH04,9100
FAB-W4459,EXPORT,CH01,6100
FAB-W4460,DOMESTIC,CH02,7100
FAB-W4461,EXPORT,CH03,9100
FAB-W4462,DOMESTIC,CH04,6100
FAB-W4463,EXPORT,CH01,7100
FAB-W4464,DOMESTIC,CH02,9100
FAB-W4465,EXPORT,CH03,6100
FAB-W4466,DOMESTIC,CH04,7100
FAB-W4467,EXPORT,CH01,9100
FAB-W4468,DOMESTIC,CH02,6100
FAB-W4469,EXPORT,CH03,7100
FAB-W4470,DOMESTIC,CH04,9100
FAB-W4471,EXPORT,CH01,6100
FAB-W4472,DOMESTIC,CH02,7100
FAB-W4473,EXPORT,CH03,9100
FAB-W4474,DOMESTIC,CH04,6100
FAB-W4475,EXPORT,CH01,7100
FAB-W4476,DOMESTIC,CH02,9100
FAB-W4477,EXPORT,CH03,6100
FAB-W4478,DOMESTIC,CH04,7100
FAB-W4479,EXPORT,CH01,9100
FAB-W4480,DOMESTIC,CH02,6100
FAB-W4481,EXPORT,CH03,7100
FAB-W4482,DOMESTIC,CH04,9100
FAB-W4483,EXPORT,CH01,6100
FAB-W4484,DOMESTIC,CH02,7100
FAB-W4485,EXPORT,CH03,9100
FAB-W4486,DOMESTIC,CH04,6100
FAB-W4487,EXPORT,CH01,7100
FAB-W4488,DOMESTIC,CH02,9100
FAB-W4489,EXPORT,CH03,6100
FAB-W4490,DOMESTIC,CH04,7100
FAB-W4491,EXPORT,CH01,9100
FAB-W4492,DOMESTIC,CH02,6100
FAB-W4493,EXPORT,CH03,7100
FAB-W4494,DOMESTIC,CH04,9100
FAB-W4495,EXPORT,CH01,6100
FAB-W4496,DOMESTIC,CH02,7100
FAB-W4497,EXPORT,CH03,9100
FAB-W4498,DOMESTIC,CH04,6100
FAB-W4499,EXPORT,CH01,7100
FAB-W4500,DOMESTIC,CH02,9100
FAB-W4501,EXPORT,CH03,6100
FAB-W4502,DOMESTIC,CH04,7100
FAB-W4503,EXPORT,CH01,9100
FAB-W4504,DOMESTIC,CH02,6100
FAB-W4505,EXPORT,CH03,7100
FAB-W4506,DOMESTIC,CH04,9100
FAB-W4507,EXPORT,CH01,6100
FAB-W4508,DOMESTIC,CH02,7100
FAB-W4509,EXPORT,CH03,9100
FAB-W4510,DOMESTIC,CH04,6100
FAB-W4511,EXPORT,CH01,7100
FAB-W4512,DOMESTIC,CH02,9100
FAB-W4513,EXPORT,CH03,6100
FAB-W4514,DOMESTIC,CH04,7100
FAB-W4515,EXPORT,CH01,9100
FAB-W4516,DOMESTIC,CH02,6100
FAB-W4517,EXPORT,CH03,7100
FAB-W4518,DOMESTIC,CH04,9100
FAB-W4519,EXPORT,CH01,6100
FAB-W4520,DOMESTIC,CH02,7100
FAB-W4521,EXPORT,CH03,9100
FAB-W4522,DOMESTIC,CH04,6100
FAB-W4523,EXPORT,CH01,7100
FAB-W4524,DOMESTIC,CH02,9100
FAB-W4525,EXPORT,CH03,6100
FAB-W4526,DOMESTIC,CH04,7100
FAB-W4527,EXPORT,CH01,9100
FAB-W4528,DOMESTIC,CH02,6100
FAB-W4529,EXPORT,CH03,7100
FAB-W4530,DOMESTIC,CH04,9100
FAB-W4531,EXPORT,CH01,6100
FAB-W4532,DOMESTIC,CH02,7100
FAB-W4533,EXPORT,CH03,9100
FAB-W4534,DOMESTIC,CH04,6100
FAB-W4535,EXPORT,CH01,7100
FAB-W4536,DOMESTIC,CH02,9100
FAB-W4537,EXPORT,CH03,6100
FAB-W4538,DOMESTIC,CH04,7100
FAB-W4539,EXPORT,CH01,9100
FAB-W4540,DOMESTIC,CH02,6100
FAB-W4541,EXPORT,CH03,7100
FAB-W4542,DOMESTIC,CH04,9100
FAB-W4543,EXPORT,CH01,6100
FAB-W4544,DOMESTIC,CH02,7100
FAB-W4545,EXPORT,CH03,9100
FAB-W4546,DOMESTIC,CH04,6100
FAB-W4547,EXPORT,CH01,7100
FAB-W4548,DOMESTIC,CH02,9100
FAB-W4549,EXPORT,CH03,6100
FAB-W4550,DOMESTIC,CH04,7100
FAB-W4551,EXPORT,CH01,9100
FAB-W4552,DOMESTIC,CH02,6100
FAB-W4553,EXPORT,CH03,7100
FAB-W4554,DOMESTIC,CH04,9100
FAB-W4555,EXPORT,CH01,6100
FAB-W4556,DOMESTIC,CH02,7100
FAB-W4557,EXPORT,CH03,9100
FAB-W4558,DOMESTIC,CH04,6100
FAB-W4559,EXPORT,CH01,7100
FAB-W4560,DOMESTIC,CH02,9100
FAB-W4561,EXPORT,CH03,6100
FAB-W4562,DOMESTIC,CH04,7100
FAB-W4563,EXPORT,CH01,9100
FAB-W4564,DOMESTIC,CH02,6100
FAB-W4565,EXPORT,CH03,7100
FAB-W4566,DOMESTIC,CH04,9100
FAB-W4567,EXPORT,CH01,6100
FAB-W4568,DOMESTIC,CH02,7100
FAB-W4569,EXPORT,CH03,9100
FAB-W4570,DOMESTIC,CH04,6100
FAB-W4571,EXPORT,CH01,7100
FAB-W4572,DOMESTIC,CH02,9100
FAB-W4573,EXPORT,CH03,6100
FAB-W4574,DOMESTIC,CH04,7100
FAB-W4575,EXPORT,CH01,9100
FAB-W4576,DOMESTIC,CH02,6100
FAB-W4577,EXPORT,CH03,7100
FAB-W4578,DOMESTIC,CH04,9100
FAB-W4579,EXPORT,CH01,6100
FAB-W4580,DOMESTIC,CH02,7100
FAB-W4581,EXPORT,CH03,9100
FAB-W4582,DOMESTIC,CH04,6100
FAB-W4583,EXPORT,CH01,7100
FAB-W4584,DOMESTIC,CH02,9100
FAB-W4585,EXPORT,CH03,6100
FAB-W4586,DOMESTIC,CH04,7100
FAB-W4587,EXPORT,CH01,9100
FAB-W4588,DOMESTIC,CH02,6100
FAB-W4589,EXPORT,CH03,7100
FAB-W4590,DOMESTIC,CH04,9100
FAB-W4591,EXPORT,CH01,6100
FAB-W4592,DOMESTIC,CH02,7100
FAB-W4593,EXPORT,CH03,9100
FAB-W4594,DOMESTIC,CH04,6100
FAB-W4595,EXPORT,CH01,7100
FAB-W4596,DOMESTIC,CH02,9100
FAB-W4597,EXPORT,CH03,6100
FAB-W4598,DOMESTIC,CH04,7100
FAB-W4599,EXPORT,CH01,9100
FAB-W4600,DOMESTIC,CH02,6100
FAB-W4601,EXPORT,CH03,7100
FAB-W4602,DOMESTIC,CH04,9100
FAB-W4603,EXPORT,CH01,6100
FAB-W4604,DOMESTIC,CH02,7100
FAB-W4605,EXPORT,CH03,9100
FAB-W4606,DOMESTIC,CH04,6100
FAB-W4607,EXPORT,CH01,7100
FAB-W4608,DOMESTIC,CH02,9100
FAB-W4609,EXPORT,CH03,6100
FAB-W4610,DOMESTIC,CH04,7100
FAB-W4611,EXPORT,CH01,9100
FAB-W4612,DOMESTIC,CH02,6100
FAB-W4613,EXPORT,CH03,7100
FAB-W4614,DOMESTIC,CH04,9100
FAB-W4615,EXPORT,CH01,6100
FAB-W4616,DOMESTIC,CH02,7100
FAB-W4617,EXPORT,CH03,9100
FAB-W4618,DOMESTIC,CH04,6100
FAB-W4619,EXPORT,CH01,7100
FAB-W4620,DOMESTIC,CH02,9100
FAB-W4621,EXPORT,CH03,6100
FAB-W4622,DOMESTIC,CH04,7100
FAB-W4623,EXPORT,CH01,9100
FAB-W4624,DOMESTIC,CH02,6100
FAB-W4625,EXPORT,CH03,7100
FAB-W4626,DOMESTIC,CH04,9100
FAB-W4627,EXPORT,CH01,6100
FAB-W4628,DOMESTIC,CH02,7100
FAB-W4629,EXPORT,CH03,9100
FAB-W4630,DOMESTIC,CH04,6100
FAB-W4631,EXPORT,CH01,7100
FAB-W4632,DOMESTIC,CH02,9100
FAB-W4633,EXPORT,CH03,6100
FAB-W4634,DOMESTIC,CH04,7100
FAB-W4635,EXPORT,CH01,9100
FAB-W4636,DOMESTIC,CH02,6100
FAB-W4637,EXPORT,CH03,7100
FAB-W4638,DOMESTIC,CH04,9100
FAB-W4639,EXPORT,CH01,6100
FAB-W4640,DOMESTIC,CH02,7100
FAB-W4641,EXPORT,CH03,9100
FAB-W4642,DOMESTIC,CH04,6100
FAB-W4643,EXPORT,CH01,7100
FAB-W4644,DOMESTIC,CH02,9100
FAB-W4645,EXPORT,CH03,6100
FAB-W4646,DOMESTIC,CH04,7100
FAB-W4647,EXPORT,CH01,9100
FAB-W4648,DOMESTIC,CH02,6100
FAB-W4649,EXPORT,CH03,7100
FAB-W4650,DOMESTIC,CH04,9100
FAB-W4651,EXPORT,CH01,6100
FAB-W4652,DOMESTIC,CH02,7100
FAB-W4653,EXPORT,CH03,9100
FAB-W4654,DOMESTIC,CH04,6100
FAB-W4655,EXPORT,CH01,7100
FAB-W4656,DOMESTIC,CH02,9100
FAB-W4657,EXPORT,CH03,6100
FAB-W4658,DOMESTIC,CH04,7100
FAB-W4659,EXPORT,CH01,9100
FAB-W4660,DOMESTIC,CH02,6100
FAB-W4661,EXPORT,CH03,7100
FAB-W4662,DOMESTIC,CH04,9100
FAB-W4663,EXPORT,CH01,6100
FAB-W4664,DOMESTIC,CH02,7100
FAB-W4665,EXPORT,CH03,9100
FAB-W4666,DOMESTIC,CH04,6100
FAB-W4667,EXPORT,CH01,7100
FAB-W4668,DOMESTIC,CH02,9100
FAB-W4669,EXPORT,CH03,6100
FAB-W4670,DOMESTIC,CH04,7100
FAB-W4671,EXPORT,CH01,9100
FAB-W4672,DOMESTIC,CH02,6100
FAB-W4673,EXPORT,CH03,7100
FAB-W4674,DOMESTIC,CH04,9100
FAB-W4675,EXPORT,CH01,6100
FAB-W4676,DOMESTIC,CH02,7100
FAB-W4677,EXPORT,CH03,9100
FAB-W4678,DOMESTIC,CH04,6100
FAB-W4679,EXPORT,CH01,7100
FAB-W4680,DOMESTIC,CH02,9100
FAB-W4681,EXPORT,CH03,6100
FAB-W4682,DOMESTIC,CH04,7100
FAB-W4683,EXPORT,CH01,9100
FAB-W4684,DOMESTIC,CH02,6100
FAB-W4685,EXPORT,CH03,7100
FAB-W4686,DOMESTIC,CH04,9100
FAB-W4687,EXPORT,CH01,6100
FAB-W4688,DOMESTIC,CH02,7100
FAB-W4689,EXPORT,CH03,9100
FAB-W4690,DOMESTIC,CH04,6100
FAB-W4691,EXPORT,CH01,7100
FAB-W4692,DOMESTIC,CH02,9100
FAB-W4693,EXPORT,CH03,6100
FAB-W4694,DOMESTIC,CH04,7100
FAB-W4695,EXPORT,CH01,9100
FAB-W4696,DOMESTIC,CH02,6100
FAB-W4697,EXPORT,CH03,7100
FAB-W4698,DOMESTIC,CH04,9100
FAB-W4699,EXPORT,CH01,6100
FAB-W4700,DOMESTIC,CH02,7100
FAB-W4701,EXPORT,CH03,9100
FAB-W4702,DOMESTIC,CH04,6100
FAB-W4703,EXPORT,CH01,7100
FAB-W4704,DOMESTIC,CH02,9100
FAB-W4705,EXPORT,CH03,6100
FAB-W4706,DOMESTIC,CH04,7100
FAB-W4707,EXPORT,CH01,9100
FAB-W4708,DOMESTIC,CH02,6100
FAB-W4709,EXPORT,CH03,7100
FAB-W4710,DOMESTIC,CH04,9100
FAB-W4711,EXPORT,CH01,6100
FAB-W4712,DOMESTIC,CH02,7100
FAB-W4713,EXPORT,CH03,9100
FAB-W4714,DOMESTIC,CH04,6100
FAB-W4715,EXPORT,CH01,7100
FAB-W4716,DOMESTIC,CH02,9100
FAB-W4717,EXPORT,CH03,6100
FAB-W4718,DOMESTIC,CH04,7100
FAB-W4719,EXPORT,CH01,9100
FAB-W4720,DOMESTIC,CH02,6100
FAB-W4721,EXPORT,CH03,7100
FAB-W4722,DOMESTIC,CH04,9100
FAB-W4723,EXPORT,CH01,6100
FAB-W4724,DOMESTIC,CH02,7100
FAB-W4725,EXPORT,CH03,9100
FAB-W4726,DOMESTIC,CH04,6100
FAB-W4727,EXPORT,CH01,7100
FAB-W4728,DOMESTIC,CH02,9100
FAB-W4729,EXPORT,CH03,6100
FAB-W4730,DOMESTIC,CH04,7100
FAB-W4731,EXPORT,CH01,9100
FAB-W4732,DOMESTIC,CH02,6100
FAB-W4733,EXPORT,CH03,7100
FAB-W4734,DOMESTIC,CH04,9100
FAB-W4735,EXPORT,CH01,6100
FAB-W4736,DOMESTIC,CH02,7100
FAB-W4737,EXPORT,CH03,9100
FAB-W4738,DOMESTIC,CH04,6100
FAB-W4739,EXPORT,CH01,7100
FAB-W4740,DOMESTIC,CH02,9100
FAB-W4741,EXPORT,CH03,6100
FAB-W4742,DOMESTIC,CH04,7100
FAB-W4743,EXPORT,CH01,9100
FAB-W4744,DOMESTIC,CH02,6100
FAB-W4745,EXPORT,CH03,7100
FAB-W4746,DOMESTIC,CH04,9100
FAB-W4747,EXPORT,CH01,6100
FAB-W4748,DOMESTIC,CH02,7100
FAB-W4749,EXPORT,CH03,9100
FAB-W4750,DOMESTIC,CH04,6100
FAB-W4751,EXPORT,CH01,7100
FAB-W4752,DOMESTIC,CH02,9100
FAB-W4753,EXPORT,CH03,6100
FAB-W4754,DOMESTIC,CH04,7100
FAB-W4755,EXPORT,CH01,9100
FAB-W4756,DOMESTIC,CH02,6100
FAB-W4757,EXPORT,CH03,7100
FAB-W4758,DOMESTIC,CH04,9100
FAB-W4759,EXPORT,CH01,6100
FAB-W4760,DOMESTIC,CH02,7100
FAB-W4761,EXPORT,CH03,9100
FAB-W4762,DOMESTIC,CH04,6100
FAB-W4763,EXPORT,CH01,7100
FAB-W4764,DOMESTIC,CH02,9100
FAB-W4765,EXPORT,CH03,6100
FAB-W4766,DOMESTIC,CH04,7100
FAB-W4767,EXPORT,CH01,9100
FAB-W4768,DOMESTIC,CH02,6100
FAB-W4769,EXPORT,CH03,7100
FAB-W4770,DOMESTIC,CH04,9100
FAB-W4771,EXPORT,CH01,6100
FAB-W4772,DOMESTIC,CH02,7100
FAB-W4773,EXPORT,CH03,9100
FAB-W4774,DOMESTIC,CH04,6100
FAB-W4775,EXPORT,CH01,7100
FAB-W4776,DOMESTIC,CH02,9100
FAB-W4777,EXPORT,CH03,6100
FAB-W4778,DOMESTIC,CH04,7100
FAB-W4779,EXPORT,CH01,9100
FAB-W4780,DOMESTIC,CH02,6100
FAB-W4781,EXPORT,CH03,7100
FAB-W4782,DOMESTIC,CH04,9100
FAB-W4783,EXPORT,CH01,6100
FAB-W4784,DOMESTIC,CH02,7100
FAB-W4785,EXPORT,CH03,9100
FAB-W4786,DOMESTIC,CH04,6100
FAB-W4787,EXPORT,CH01,7100
FAB-W4788,DOMESTIC,CH02,9100
FAB-W4789,EXPORT,CH03,6100
FAB-W4790,DOMESTIC,CH04,7100
FAB-W4791,EXPORT,CH01,9100
FAB-W4792,DOMESTIC,CH02,6100
FAB-W4793,EXPORT,CH03,7100
FAB-W4794,DOMESTIC,CH04,9100
FAB-W4795,EXPORT,CH01,6100
FAB-W4796,DOMESTIC,CH02,7100
FAB-W4797,EXPORT,CH03,9100
FAB-W4798,DOMESTIC,CH04,6100
FAB-W4799,EXPORT,CH01,7100
FAB-W4800,DOMESTIC,CH02,9100
FAB-W4801,EXPORT,CH03,6100
FAB-W4802,DOMESTIC,CH04,7100
FAB-W4803,EXPORT,CH01,9100
FAB-W4804,DOMESTIC,CH02,6100
FAB-W4805,EXPORT,CH03,7100
FAB-W4806,DOMESTIC,CH04,9100
FAB-W4807,EXPORT,CH01,6100
FAB-W4808,DOMESTIC,CH02,7100
FAB-W4809,EXPORT,CH03,9100
FAB-W4810,DOMESTIC,CH04,6100
FAB-W4811,EXPORT,CH01,7100
FAB-W4812,DOMESTIC,CH02,9100
FAB-W4813,EXPORT,CH03,6100
FAB-W4814,DOMESTIC,CH04,7100
FAB-W4815,EXPORT,CH01,9100
FAB-W4816,DOMESTIC,CH02,6100
FAB-W4817,EXPORT,CH03,7100
FAB-W4818,DOMESTIC,CH04,9100
FAB-W4819,EXPORT,CH01,6100
FAB-W4820,DOMESTIC,CH02,7100
FAB-W4821,EXPORT,CH03,9100
FAB-W4822,DOMESTIC,CH04,6100
FAB-W4823,EXPORT,CH01,7100
FAB-W4824,DOMESTIC,CH02,9100
FAB-W4825,EXPORT,CH03,6100
FAB-W4826,DOMESTIC,CH04,7100
FAB-W4827,EXPORT,CH01,9100
FAB-W4828,DOMESTIC,CH02,6100
FAB-W4829,EXPORT,CH03,7100
FAB-W4830,DOMESTIC,CH04,9100
FAB-W4831,EXPORT,CH01,6100
FAB-W4832,DOMESTIC,CH02,7100
FAB-W4833,EXPORT,CH03,9100
FAB-W4834,DOMESTIC,CH04,6100
FAB-W4835,EXPORT,CH01,7100
FAB-W4836,DOMESTIC,CH02,9100
FAB-W4837,EXPORT,CH03,6100
FAB-W4838,DOMESTIC,CH04,7100
FAB-W4839,EXPORT,CH01,9100
FAB-W4840,DOMESTIC,CH02,6100
FAB-W4841,EXPORT,CH03,7100
FAB-W4842,DOMESTIC,CH04,9100
FAB-W4843,EXPORT,CH01,6100
FAB-W4844,DOMESTIC,CH02,7100
FAB-W4845,EXPORT,CH03,9100
FAB-W4846,DOMESTIC,CH04,6100
FAB-W4847,EXPORT,CH01,7100
FAB-W4848,DOMESTIC,CH02,9100
FAB-W4849,EXPORT,CH03,6100
FAB-W4850,DOMESTIC,CH04,7100
FAB-W4851,EXPORT,CH01,9100
FAB-W4852,DOMESTIC,CH02,6100
FAB-W4853,EXPORT,CH03,7100
FAB-W4854,DOMESTIC,CH04,9100
FAB-W4855,EXPORT,CH01,6100
FAB-W4856,DOMESTIC,CH02,7100
FAB-W4857,EXPORT,CH03,9100
FAB-W4858,DOMESTIC,CH04,6100
FAB-W4859,EXPORT,CH01,7100
FAB-W4860,DOMESTIC,CH02,9100
FAB-W4861,EXPORT,CH03,6100
FAB-W4862,DOMESTIC,CH04,7100
FAB-W4863,EXPORT,CH01,9100
FAB-W4864,DOMESTIC,CH02,6100
FAB-W4865,EXPORT,CH03,7100
FAB-W4866,DOMESTIC,CH04,9100
FAB-W4867,EXPORT,CH01,6100
FAB-W4868,DOMESTIC,CH02,7100
FAB-W4869,EXPORT,CH03,9100
FAB-W4870,DOMESTIC,CH04,6100
FAB-W4871,EXPORT,CH01,7100
FAB-W4872,DOMESTIC,CH02,9100
FAB-W4873,EXPORT,CH03,6100
FAB-W4874,DOMESTIC,CH04,7100
FAB-W4875,EXPORT,CH01,9100
FAB-W4876,DOMESTIC,CH02,6100
FAB-W4877,EXPORT,CH03,7100
FAB-W4878,DOMESTIC,CH04,9100
FAB-W4879,EXPORT,CH01,6100
FAB-W4880,DOMESTIC,CH02,7100
FAB-W4881,EXPORT,CH03,9100
FAB-W4882,DOMESTIC,CH04,6100
FAB-W4883,EXPORT,CH01,7100
FAB-W4884,DOMESTIC,CH02,9100
FAB-W4885,EXPORT,CH03,6100
FAB-W4886,DOMESTIC,CH04,7100
FAB-W4887,EXPORT,CH01,9100
FAB-W4888,DOMESTIC,CH02,6100
FAB-W4889,EXPORT,CH03,7100
FAB-W4890,DOMESTIC,CH04,9100
FAB-W4891,EXPORT,CH01,6100
FAB-W4892,DOMESTIC,CH02,7100
FAB-W4893,EXPORT,CH03,9100
FAB-W4894,DOMESTIC,CH04,6100
FAB-W4895,EXPORT,CH01,7100
FAB-W4896,DOMESTIC,CH02,9100
FAB-W4897,EXPORT,CH03,6100
FAB-W4898,DOMESTIC,CH04,7100
FAB-W4899,EXPORT,CH01,9100
FAB-W4900,DOMESTIC,CH02,6100
FAB-W4901,EXPORT,CH03,7100
FAB-W4902,DOMESTIC,CH04,9100
FAB-W4903,EXPORT,CH01,6100
FAB-W4904,DOMESTIC,CH02,7100
FAB-W4905,EXPORT,CH03,9100
FAB-W4906,DOMESTIC,CH04,6100
FAB-W4907,EXPORT,CH01,7100
FAB-W4908,DOMESTIC,CH02,9100
FAB-W4909,EXPORT,CH03,6100
FAB-W4910,DOMESTIC,CH04,7100
FAB-W4911,EXPORT,CH01,9100
FAB-W4912,DOMESTIC,CH02,6100
FAB-W4913,EXPORT,CH03,7100
FAB-W4914,DOMESTIC,CH04,9100
FAB-W4915,EXPORT,CH01,6100
FAB-W4916,DOMESTIC,CH02,7100
FAB-W4917,EXPORT,CH03,9100
FAB-W4918,DOMESTIC,CH04,6100
FAB-W4919,EXPORT,CH01,7100
FAB-W4920,DOMESTIC,CH02,9100
FAB-W4921,EXPORT,CH03,6100
FAB-W4922,DOMESTIC,CH04,7100
FAB-W4923,EXPORT,CH01,9100
FAB-W4924,DOMESTIC,CH02,6100
FAB-W4925,EXPORT,CH03,7100
FAB-W4926,DOMESTIC,CH04,9100
FAB-W4927,EXPORT,CH01,6100
FAB-W4928,DOMESTIC,CH02,7100
FAB-W4929,EXPORT,CH03,9100
FAB-W4930,DOMESTIC,CH04,6100
FAB-W4931,EXPORT,CH01,7100
FAB-W4932,DOMESTIC,CH02,9100
FAB-W4933,EXPORT,CH03,6100
FAB-W4934,DOMESTIC,CH04,7100
FAB-W4935,EXPORT,CH01,9100
FAB-W4936,DOMESTIC,CH02,6100
FAB-W4937,EXPORT,CH03,7100
FAB-W4938,DOMESTIC,CH04,9100
FAB-W4939,EXPORT,CH01,6100
FAB-W4940,DOMESTIC,CH02,7100
FAB-W4941,EXPORT,CH03,9100
FAB-W4942,DOMESTIC,CH04,6100
FAB-W4943,EXPORT,CH01,7100
FAB-W4944,DOMESTIC,CH02,9100
FAB-W4945,EXPORT,CH03,6100
FAB-W4946,DOMESTIC,CH04,7100
FAB-W4947,EXPORT,CH01,9100
FAB-W4948,DOMESTIC,CH02,6100
FAB-W4949,EXPORT,CH03,7100
FAB-W4950,DOMESTIC,CH04,9100
FAB-W4951,EXPORT,CH01,6100
FAB-W4952,DOMESTIC,CH02,7100
FAB-W4953,EXPORT,CH03,9100
FAB-W4954,DOMESTIC,CH04,6100
FAB-W4955,EXPORT,CH01,7100
FAB-W4956,DOMESTIC,CH02,9100
FAB-W4957,EXPORT,CH03,6100
FAB-W4958,DOMESTIC,CH04,7100
FAB-W4959,EXPORT,CH01,9100
FAB-W4960,DOMESTIC,CH02,6100
FAB-W4961,EXPORT,CH03,7100
FAB-W4962,DOMESTIC,CH04,9100
FAB-W4963,EXPORT,CH01,6100
FAB-W4964,DOMESTIC,CH02,7100
FAB-W4965,EXPORT,CH03,9100
FAB-W4966,DOMESTIC,CH04,6100
FAB-W4967,EXPORT,CH01,7100
FAB-W4968,DOMESTIC,CH02,9100
FAB-W4969,EXPORT,CH03,6100
FAB-W4970,DOMESTIC,CH04,7100
FAB-W4971,EXPORT,CH01,9100
FAB-W4972,DOMESTIC,CH02,6100
FAB-W4973,EXPORT,CH03,7100
FAB-W4974,DOMESTIC,CH04,9100
FAB-W4975,EXPORT,CH01,6100
FAB-W4976,DOMESTIC,CH02,7100
FAB-W4977,EXPORT,CH03,9100
FAB-W4978,DOMESTIC,CH04,6100
FAB-W4979,EXPORT,CH01,7100
FAB-W4980,DOMESTIC,CH02,9100
FAB-W4981,EXPORT,CH03,6100
FAB-W4982,DOMESTIC,CH04,7100
FAB-W4983,EXPORT,CH01,9100
FAB-W4984,DOMESTIC,CH02,6100
FAB-W4985,EXPORT,CH03,7100
FAB-W4986,DOMESTIC,CH04,9100
FAB-W4987,EXPORT,CH01,6100
FAB-W4988,DOMESTIC,CH02,7100
FAB-W4989,EXPORT,CH03,9100
FAB-W4990,DOMESTIC,CH04,6100
FAB-W4991,EXPORT,CH01,7100
FAB-W4992,DOMESTIC,CH02,9100
FAB-W4993,EXPORT,CH03,6100
FAB-W4994,DOMESTIC,CH04,7100
FAB-W4995,EXPORT,CH01,9100
FAB-W4996,DOMESTIC,CH02,6100
FAB-W4997,EXPORT,CH03,7100
FAB-W4998,DOMESTIC,CH04,9100
FAB-W4999,EXPORT,CH01,6100
FAB-W5000,DOMESTIC,CH02,7100
FAB-W5001,EXPORT,CH03,9100
FAB-W5002,DOMESTIC,CH04,6100
FAB-W5003,EXPORT,CH01,7100
FAB-W5004,DOMESTIC,CH02,9100
FAB-W5005,EXPORT,CH03,6100
FAB-W5006,DOMESTIC,CH04,7100
FAB-W5007,EXPORT,CH01,9100
FAB-W5008,DOMESTIC,CH02,6100
FAB-W5009,EXPORT,CH03,7100
FAB-W5010,DOMESTIC,CH04,9100
FAB-W5011,EXPORT,CH01,6100
FAB-W5012,DOMESTIC,CH02,7100
FAB-W5013,EXPORT,CH03,9100
FAB-W5014,DOMESTIC,CH04,6100
FAB-W5015,EXPORT,CH01,7100
FAB-W5016,DOMESTIC,CH02,9100
FAB-W5017,EXPORT,CH03,6100
FAB-W5018,DOMESTIC,CH04,7100
FAB-W5019,EXPORT,CH01,9100
FAB-W5020,DOMESTIC,CH02,6100
FAB-W5021,EXPORT,CH03,7100
FAB-W5022,DOMESTIC,CH04,9100
FAB-W5023,EXPORT,CH01,6100
FAB-W5024,DOMESTIC,CH02,7100
FAB-W5025,EXPORT,CH03,9100
FAB-W5026,DOMESTIC,CH04,6100
FAB-W5027,EXPORT,CH01,7100
FAB-W5028,DOMESTIC,CH02,9100
FAB-W5029,EXPORT,CH03,6100
FAB-W5030,DOMESTIC,CH04,7100
FAB-W5031,EXPORT,CH01,9100
FAB-W5032,DOMESTIC,CH02,6100
FAB-W5033,EXPORT,CH03,7100
FAB-W5034,DOMESTIC,CH04,9100
FAB-W5035,EXPORT,CH01,6100
FAB-W5036,DOMESTIC,CH02,7100
FAB-W5037,EXPORT,CH03,9100
FAB-W5038,DOMESTIC,CH04,6100
FAB-W5039,EXPORT,CH01,7100
FAB-W5040,DOMESTIC,CH02,9100
FAB-W5041,EXPORT,CH03,6100
FAB-W5042,DOMESTIC,CH04,7100
FAB-W5043,EXPORT,CH01,9100
FAB-W5044,DOMESTIC,CH02,6100
FAB-W5045,EXPORT,CH03,7100
FAB-W5046,DOMESTIC,CH04,9100
FAB-W5047,EXPORT,CH01,6100
FAB-W5048,DOMESTIC,CH02,7100
FAB-W5049,EXPORT,CH03,9100
FAB-W5050,DOMESTIC,CH04,6100
FAB-W5051,EXPORT,CH01,7100
FAB-W5052,DOMESTIC,CH02,9100
FAB-W5053,EXPORT,CH03,6100
FAB-W5054,DOMESTIC,CH04,7100
FAB-W5055,EXPORT,CH01,9100
FAB-W5056,DOMESTIC,CH02,6100
FAB-W5057,EXPORT,CH03,7100
FAB-W5058,DOMESTIC,CH04,9100
FAB-W5059,EXPORT,CH01,6100
FAB-W5060,DOMESTIC,CH02,7100
FAB-W5061,EXPORT,CH03,9100
FAB-W5062,DOMESTIC,CH04,6100
FAB-W5063,EXPORT,CH01,7100
FAB-W5064,DOMESTIC,CH02,9100
FAB-W5065,EXPORT,CH03,6100
FAB-W5066,DOMESTIC,CH04,7100
FAB-W5067,EXPORT,CH01,9100
FAB-W5068,DOMESTIC,CH02,6100
FAB-W5069,EXPORT,CH03,7100
FAB-W5070,DOMESTIC,CH04,9100
FAB-W5071,EXPORT,CH01,6100
FAB-W5072,DOMESTIC,CH02,7100
FAB-W5073,EXPORT,CH03,9100
FAB-W5074,DOMESTIC,CH04,6100
FAB-W5075,EXPORT,CH01,7100
FAB-W5076,DOMESTIC,CH02,9100
FAB-W5077,EXPORT,CH03,6100
FAB-W5078,DOMESTIC,CH04,7100
FAB-W5079,EXPORT,CH01,9100
