plant_code,report_period,loom_code,cut_weight_ppc
6100,202404,LC-8411,1.3978
7100,202403,LC-8412,1.3661
7100,202404,LC-8412,1.4232
9100,202403,LC-8413,0.8857
9100,202404,LC-8413,0.9215
6100,202403,LC-8414,1.1415
6100,202404,LC-8414,1.1929
7100,202403,LC-8415,1.3172
7100,202404,LC-8415,1.3654
9100,202403,LC-8416,0.8672
9100,202404,LC-8416,0.8868
6100,202403,LC-8417,1.518
6100,202404,LC-8417,1.5817
7100,202403,LC-8418,0.7143
7100,202404,LC-8418,0.733
9100,202403,LC-8419,0.9683
9100,202404,LC-8419,0.9967
6100,202403,LC-8420,1.3611
6100,202404,LC-8420,1.3868
7100,202403,LC-8421,1.3092
7100,202404,LC-8421,1.3228
9100,202403,LC-8422,0.784
9100,202404,LC-8422,0.8176
6100,202403,LC-8423,1.531
6100,202404,LC-8423,1.5844
7100,202403,LC-8424,1.172
7100,202404,LC-8424,1.1608
9100,202403,LC-8425,1.4123
9100,202404,LC-8425,1.4501
6100,202403,LC-8426,1.576
6100,202404,LC-8426,1.5556
7100,202403,LC-8427,1.5435
7100,202404,LC-8427,1.5917
9100,202403,LC-8428,0.7037
9100,202404,LC-8428,0.7214
6100,202403,LC-8429,1.1873
6100,202404,LC-8429,1.1725
7100,202403,LC-8430,1.0152
7100,202404,LC-8430,1.0617
9100,202403,LC-8431,0.7811
9100,202404,LC-8431,0.7757
6100,202403,LC-8432,1.482
6100,202404,LC-8432,1.4965
7100,202403,LC-8433,1.3458
7100,202404,LC-8433,1.3611
9100,202403,LC-8434,1.5277
9100,202404,LC-8434,1.5364
6100,202403,LC-8435,1.0344
6100,202404,LC-8435,1.0383
7100,202403,LC-8436,0.9346
7100,202404,LC-8436,0.9594
9100,202403,LC-8437,1.0447
9100,202404,LC-8437,1.0519
6100,202403,LC-8438,1.437
6100,202404,LC-8438,1.4119
7100,202403,LC-8439,1.4588
7100,202404,LC-8439,1.435
9100,202403,LC-8440,1.3317
9100,202404,LC-8440,1.3175
6100,202403,LC-8441,1.0398
6100,202404,LC-8441,1.0396
7100,202403,LC-8442,1.1303
7100,202404,LC-8442,1.1516
9100,202403,LC-8443,0.7013
9100,202404,LC-8443,0.6935
6100,202403,LC-8444,0.7097
6100,202404,LC-8444,0.7363
7100,202403,LC-8445,1.1329
7100,202404,LC-8445,1.1658
9100,202403,LC-8446,1.3271
9100,202404,LC-8446,1.3667
6100,202403,LC-8447,0.8423
6100,202404,LC-8447,0.8446
7100,202403,LC-8448,0.8035
7100,202404,LC-8448,0.8384
9100,202403,LC-8449,1.3363
9100,202404,LC-8449,1.3575
6100,202403,LC-8450,1.2902
6100,202404,LC-8450,1.2796
7100,202403,LC-8451,0.943
7100,202404,LC-8451,0.9602
9100,202403,LC-8452,0.9793
9100,202404,LC-8452,0.9831
6100,202403,LC-8453,0.8065
6100,202404,LC-8453,0.8337
7100,202403,LC-8454,0.9873
7100,202404,LC-8454,1.0275
9100,202403,LC-8455,0.8623
9100,202404,LC-8455,0.8718
6100,202403,LC-8456,0.801
6100,202404,LC-8456,0.7892
7100,202403,LC-8457,0.9114
7100,202404,LC-8457,0.9153
9100,202403,LC-8458,1.3497
9100,202404,LC-8458,1.3637
6100,202403,LC-8459,1.1506
6100,202404,LC-8459,1.1716
7100,202403,LC-8460,0.9142
7100,202404,LC-8460,0.9188
9100,202403,LC-8461,0.7699
9100,202404,LC-8461,0.7737
6100,202403,LC-8462,0.8596
6100,202404,LC-8462,0.8636
7100,202403,LC-8463,0.8253
7100,202404,LC-8463,0.8291
9100,202403,LC-8464,1.299
9100,202404,LC-8464,1.3269
6100,202403,LC-8465,0.7397
6100,202404,LC-8465,0.751
7100,202403,LC-8466,1.2496
7100,202404,LC-8466,1.2872
9100,202403,LC-8467,1.127
9100,202404,LC-8467,1.1484
6100,202403,LC-8468,1.4931
6100,202404,LC-8468,1.5166
7100,202403,LC-8469,0.7565
7100,202404,LC-8469,0.7572
9100,202403,LC-8470,1.0265
9100,202404,LC-8470,1.0542
6100,202403,LC-8471,1.4218
6100,202404,LC-8471,1.4488
7100,202403,LC-8472,0.8612
7100,202404,LC-8472,0.857
9100,202403,LC-8473,1.0421
9100,202404,LC-8473,1.0489
6100,202403,LC-8474,1.2785
6100,202404,LC-8474,1.2548
7100,202403,LC-8475,1.2265
7100,202404,LC-8475,1.2719
9100,202403,LC-8476,0.9165
9100,202404,LC-8476,0.9583
6100,202403,LC-8477,1.4718
6100,202404,LC-8477,1.5017
7100,202403,LC-8478,0.8964
7100,202404,LC-8478,0.9139
9100,202403,LC-8479,1.2882
9100,202404,LC-8479,1.2933
6100,202403,LC-8480,1.0428
6100,202404,LC-8480,1.0328
7100,202403,LC-8481,0.9051
7100,202404,LC-8481,0.9061
9100,202403,LC-8482,1.2226
9100,202404,LC-8482,1.2017
6100,202403,LC-8483,1.542
6100,202404,LC-8483,1.5612
7100,202403,LC-8484,0.8236
7100,202404,LC-8484,0.8631
9100,202403,LC-8485,1.1641
9100,202404,LC-8485,1.2104
6100,202403,LC-8486,1.3603
6100,202404,LC-8486,1.401
7100,202403,LC-8487,0.8192
7100,202404,LC-8487,0.8316
9100,202403,LC-8488,1.2491
9100,202404,LC-8488,1.302
6100,202403,LC-8489,0.8639
6100,202404,LC-8489,0.8879
7100,202403,LC-8490,1.4357
7100,202404,LC-8490,1.4644
9100,202403,LC-8491,1.0497
9100,202404,LC-8491,1.0925
6100,202403,LC-8492,0.7813
6100,202404,LC-8492,0.783
7100,202403,LC-8493,1.4601
7100,202404,LC-8493,1.4573
9100,202403,LC-8494,0.7318
9100,202404,LC-8494,0.7276
6100,202403,LC-8495,1.0476
6100,202404,LC-8495,1.058
7100,202403,LC-8496,0.8347
7100,202404,LC-8496,0.8637
9100,202403,LC-8497,1.4358
9100,202404,LC-8497,1.4796
6100,202403,LC-8498,0.8793
6100,202404,LC-8498,0.9108
7100,202403,LC-8499,1.0622
7100,202404,LC-8499,1.0711
9100,202403,LC-8500,0.8649
9100,202404,LC-8500,0.8763
6100,202403,LC-8501,1.2413
6100,202404,LC-8501,1.2409
7100,202403,LC-8502,1.4532
7100,202404,LC-8502,1.521
9100,202403,LC-8503,1.0106
9100,202404,LC-8503,1.0474
6100,202403,LC-8504,1.016
6100,202404,LC-8504,1.0477
7100,202403,LC-8505,1.2755
7100,202404,LC-8505,1.3233
9100,202403,LC-8506,1.1492
9100,202404,LC-8506,1.1951
6100,202403,LC-8507,0.723
6100,202404,LC-8507,0.7247
7100,202403,LC-8508,1.5989
7100,202404,LC-8508,1.571
9100,202403,LC-8509,1.4954
9100,202404,LC-8509,1.5317
6100,202403,LC-8510,1.2918
6100,202404,LC-8510,1.3267
7100,202403,LC-8511,1.0918
7100,202404,LC-8511,1.0939
9100,202403,LC-8512,1.525
9100,202404,LC-8512,1.5619
6100,202403,LC-8513,1.1033
6100,202404,LC-8513,1.0975
7100,202403,LC-8514,1.1125
7100,202404,LC-8514,1.1127
9100,202403,LC-8515,1.0081
9100,202404,LC-8515,1.035
6100,202403,LC-8516,1.1517
6100,202404,LC-8516,1.1325
7100,202403,LC-8517,1.5643
7100,202404,LC-8517,1.5714
9100,202403,LC-8518,1.4879
9100,202404,LC-8518,1.529
6100,202403,LC-8519,0.8627
6100,202404,LC-8519,0.8697
7100,202403,LC-8520,1.5267
7100,202404,LC-8520,1.543
9100,202403,LC-8521,1.107
9100,202404,LC-8521,1.1265
6100,202403,LC-8522,1.0121
6100,202404,LC-8522,1.0343
7100,202403,LC-8523,0.7703
7100,202404,LC-8523,0.7613
9100,202403,LC-8524,1.2373
9100,202404,LC-8524,1.2846
6100,202403,LC-8525,1.4198
6100,202404,LC-8525,1.4246
7100,202403,LC-8526,1.4879
7100,202404,LC-8526,1.5263
9100,202403,LC-8527,1.5727
9100,202404,LC-8527,1.5825
6100,202403,LC-8528,1.1008
6100,202404,LC-8528,1.1095
7100,202403,LC-8529,1.5262
7100,202404,LC-8529,1.5812
9100,202403,LC-8530,0.7769
9100,202404,LC-8530,0.7809
6100,202403,LC-8531,1.1203
6100,202404,LC-8531,1.1716
7100,202403,LC-8532,1.1859
7100,202404,LC-8532,1.1633
9100,202403,LC-8533,1.0451
9100,202404,LC-8533,1.0384
6100,202403,LC-8534,1.0883
6100,202404,LC-8534,1.0883
7100,202403,LC-8535,1.5144
7100,202404,LC-8535,1.5504
9100,202403,LC-8536,1.242
9100,202404,LC-8536,1.2489
6100,202403,LC-8537,1.461
6100,202404,LC-8537,1.4666
7100,202403,LC-8538,1.067
7100,202404,LC-8538,1.1193
9100,202403,LC-8539,1.4596
9100,202404,LC-8539,1.4364
6100,202403,LC-8540,1.1788
6100,202404,LC-8540,1.1801
7100,202403,LC-8541,1.1055
7100,202404,LC-8541,1.1136
9100,202403,LC-8542,0.9685
9100,202404,LC-8542,1.0146
6100,202403,LC-8543,1.3097
6100,202404,LC-8543,1.2861
7100,202403,LC-8544,0.8267
7100,202404,LC-8544,0.8618
9100,202403,LC-8545,0.7363
9100,202404,LC-8545,0.7385
6100,202403,LC-8546,0.9201
6100,202404,LC-8546,0.963
7100,202403,LC-8547,0.9549
7100,202404,LC-8547,0.982
9100,202403,LC-8548,1.4412
9100,202404,LC-8548,1.4595
6100,202403,LC-8549,1.2141
6100,202404,LC-8549,1.25
7100,202403,LC-8550,1.0337
7100,202404,LC-8550,1.0538
9100,202403,LC-8551,0.9619
9100,202404,LC-8551,0.9728
6100,202403,LC-8552,1.0526
6100,202404,LC-8552,1.0821
7100,202403,LC-8553,1.2079
7100,202404,LC-8553,1.2441
9100,202403,LC-8554,1.1303
9100,202404,LC-8554,1.1532
6100,202403,LC-8555,1.2744
6100,202404,LC-8555,1.2685
7100,202403,LC-8556,1.1641
7100,202404,LC-8556,1.1785
9100,202403,LC-8557,1.103
9100,202404,LC-8557,1.1075
6100,202403,LC-8558,1.315
6100,202404,LC-8558,1.3781
7100,202403,LC-8559,1.1501
7100,202404,LC-8559,1.1658
9100,202403,LC-8560,1.5087
9100,202404,LC-8560,1.5386
6100,202403,LC-8561,1.105
6100,202404,LC-8561,1.1483
7100,202403,LC-8562,0.7228
7100,202404,LC-8562,0.7521
9100,202403,LC-8563,1.4247
9100,202404,LC-8563,1.4632
6100,202403,LC-8564,1.1176
6100,202404,LC-8564,1.1252
7100,202403,LC-8565,1.0364
7100,202404,LC-8565,1.0662
9100,202403,LC-8566,1.3939
9100,202404,LC-8566,1.3887
6100,202403,LC-8567,1.4353
6100,202404,LC-8567,1.4722
7100,202403,LC-8568,0.8111
7100,202404,LC-8568,0.8214
9100,202403,LC-8569,0.9537
9100,202404,LC-8569,0.9496
6100,202403,LC-8570,0.8751
6100,202404,LC-8570,0.8968
7100,202403,LC-8571,1.5998
7100,202404,LC-8571,1.6295
9100,202403,LC-8572,1.3543
9100,202404,LC-8572,1.3302
6100,202403,LC-8573,1.5068
6100,202404,LC-8573,1.5311
7100,202403,LC-8574,0.799
7100,202404,LC-8574,0.8141
9100,202403,LC-8575,1.3364
9100,202404,LC-8575,1.3379
6100,202403,LC-8576,0.8289
6100,202404,LC-8576,0.866
7100,202403,LC-8577,1.2286
7100,202404,LC-8577,1.2408
9100,202403,LC-8578,1.0099
9100,202404,LC-8578,1.0043
6100,202403,LC-8579,1.456
6100,202404,LC-8579,1.4952
7100,202403,LC-8580,1.3241
7100,202404,LC-8580,1.3365
9100,202403,LC-8581,1.3207
9100,202404,LC-8581,1.3725
6100,202403,LC-8582,0.844
6100,202404,LC-8582,0.8748
7100,202403,LC-8583,1.2612
7100,202404,LC-8583,1.3239
9100,202403,LC-8584,0.9578
9100,202404,LC-8584,0.9732
6100,202403,LC-8585,1.5735
6100,202404,LC-8585,1.61
7100,202403,LC-8586,1.1662
7100,202404,LC-8586,1.1788
9100,202403,LC-8587,0.8377
9100,202404,LC-8587,0.8664
6100,202403,LC-8588,1.5945
6100,202404,LC-8588,1.6682
7100,202403,LC-8589,0.842
7100,202404,LC-8589,0.8498
9100,202403,LC-8590,1.1124
9100,202404,LC-8590,1.111
6100,202403,LC-8591,1.1296
6100,202404,LC-8591,1.1594
7100,202403,LC-8592,0.7278
7100,202404,LC-8592,0.7228
9100,202403,LC-8593,1.2002
9100,202404,LC-8593,1.2104
6100,202403,LC-8594,1.06
6100,202404,LC-8594,1.0894
7100,202403,LC-8595,1.5698
7100,202404,LC-8595,1.6318
9100,202403,LC-8596,1.5385
9100,202404,LC-8596,1.5705
6100,202403,LC-8597,0.7949
6100,202404,LC-8597,0.8223
7100,202403,LC-8598,0.9665
7100,202404,LC-8598,1.0012
9100,202403,LC-8599,0.7626
9100,202404,LC-8599,0.7633
6100,202403,LC-8600,0.7925
6100,202404,LC-8600,0.7844
7100,202403,LC-8601,1.3554
7100,202404,LC-8601,1.3594
9100,202403,LC-8602,1.5094
9100,202404,LC-8602,1.4854
6100,202403,LC-8603,0.7384
6100,202404,LC-8603,0.7669
7100,202403,LC-8604,1.5607
7100,202404,LC-8604,1.6088
9100,202403,LC-8605,1.2667
9100,202404,LC-8605,1.2648
6100,202403,LC-8606,1.0501
6100,202404,LC-8606,1.0476
7100,202403,LC-8607,0.7897
7100,202404,LC-8607,0.8208
9100,202403,LC-8608,1.4138
9100,202404,LC-8608,1.452
6100,202403,LC-8609,1.0083
6100,202404,LC-8609,0.9904
7100,202403,LC-8610,1.2502
7100,202404,LC-8610,1.2503
9100,202403,LC-8611,1.3363
9100,202404,LC-8611,1.3417
6100,202403,LC-8612,1.3293
6100,202404,LC-8612,1.3388
7100,202403,LC-8613,1.2723
7100,202404,LC-8613,1.3235
9100,202403,LC-8614,1.3536
9100,202404,LC-8614,1.3766
6100,202403,LC-8615,0.7597
6100,202404,LC-8615,0.7498
7100,202403,LC-8616,0.7232
7100,202404,LC-8616,0.7124
9100,202403,LC-8617,1.0074
9100,202404,LC-8617,0.9927
6100,202403,LC-8618,1.5088
6100,202404,LC-8618,1.5405
7100,202403,LC-8619,1.0711
7100,202404,LC-8619,1.1082
9100,202403,LC-8620,1.0913
9100,202404,LC-8620,1.0964
6100,202403,LC-8621,1.3609
6100,202404,LC-8621,1.4278
7100,202403,LC-8622,0.7763
7100,202404,LC-8622,0.7763
9100,202403,LC-8623,1.3234
9100,202404,LC-8623,1.3058
6100,202403,LC-8624,0.7461
6100,202404,LC-8624,0.7746
7100,202403,LC-8625,1.488
7100,202404,LC-8625,1.5532
9100,202403,LC-8626,0.8928
9100,202404,LC-8626,0.9312
6100,202403,LC-8627,0.758
6100,202404,LC-8627,0.7771
7100,202403,LC-8628,1.222
7100,202404,LC-8628,1.2295
9100,202403,LC-8629,1.0956
9100,202404,LC-8629,1.1258
6100,202403,LC-8630,1.2871
6100,202404,LC-8630,1.324
7100,202403,LC-8631,0.9132
7100,202404,LC-8631,0.9166
9100,202403,LC-8632,0.8989
9100,202404,LC-8632,0.8963
6100,202403,LC-8633,1.0994
6100,202404,LC-8633,1.095
7100,202403,LC-8634,1.1117
7100,202404,LC-8634,1.0989
9100,202403,LC-8635,0.7099
9100,202404,LC-8635,0.7047
6100,202403,LC-8636,1.4438
6100,202404,LC-8636,1.4785
7100,202403,LC-8637,0.818
7100,202404,LC-8637,0.8398
9100,202403,LC-8638,0.838
9100,202404,LC-8638,0.8444
6100,202403,LC-8639,0.8271
6100,202404,LC-8639,0.8482
7100,202403,LC-8640,1.4025
7100,202404,LC-8640,1.4534
9100,202403,LC-8641,0.957
9100,202404,LC-8641,0.9745
6100,202403,LC-8642,0.9242
6100,202404,LC-8642,0.9134
7100,202403,LC-8643,1.4506
7100,202404,LC-8643,1.4475
9100,202403,LC-8644,0.7134
9100,202404,LC-8644,0.7471
6100,202403,LC-8645,0.9366
6100,202404,LC-8645,0.9638
7100,202403,LC-8646,1.0438
7100,202404,LC-8646,1.0458
9100,202403,LC-8647,1.5449
9100,202404,LC-8647,1.5462
6100,202403,LC-8648,0.9536
6100,202404,LC-8648,0.9819
7100,202403,LC-8649,1.3357
7100,202404,LC-8649,1.3212
9100,202403,LC-8650,0.8565
9100,202404,LC-8650,0.8971
6100,202403,LC-8651,1.4976
6100,202404,LC-8651,1.5594
7100,202403,LC-8652,0.7641
7100,202404,LC-8652,0.7778
9100,202403,LC-8653,0.9279
9100,202404,LC-8653,0.9322
6100,202403,LC-8654,1.0217
6100,202404,LC-8654,1.043
7100,202403,LC-8655,0.8391
7100,202404,LC-8655,0.8542
9100,202403,LC-8656,1.4004
9100,202404,LC-8656,1.4568
6100,202403,LC-8657,1.3343
6100,202404,LC-8657,1.3865
7100,202403,LC-8658,1.0177
7100,202404,LC-8658,1.0017
9100,202403,LC-8659,1.0922
9100,202404,LC-8659,1.0752
6100,202403,LC-8660,0.8169
6100,202404,LC-8660,0.8419
7100,202403,LC-8661,1.3793
7100,202404,LC-8661,1.3589
9100,202403,LC-8662,0.9329
9100,202404,LC-8662,0.9402
6100,202403,LC-8663,1.1668
6100,202404,LC-8663,1.2
7100,202403,LC-8664,1.3188
7100,202404,LC-8664,1.3311
9100,202403,LC-8665,0.76
9100,202404,LC-8665,0.7906
6100,202403,LC-8666,0.7719
6100,202404,LC-8666,0.7711
7100,202403,LC-8667,1.4482
7100,202404,LC-8667,1.4707
9100,202403,LC-8668,1.1739
9100,202404,LC-8668,1.2036
6100,202403,LC-8669,1.1851
6100,202404,LC-8669,1.2388
7100,202403,LC-8670,1.0641
7100,202404,LC-8670,1.0501
9100,202403,LC-8671,1.1578
9100,202404,LC-8671,1.1631
6100,202403,LC-8672,0.9262
6100,202404,LC-8672,0.9264
7100,202403,LC-8673,1.3089
7100,202404,LC-8673,1.3556
9100,202403,LC-8674,0.9676
9100,202404,LC-8674,0.9637
6100,202403,LC-8675,1.4474
6100,202404,LC-8675,1.4701
7100,202403,LC-8676,0.7722
7100,202404,LC-8676,0.8055
9100,202403,LC-8677,0.7495
9100,202404,LC-8677,0.7453
6100,202403,LC-8678,1.1161
6100,202404,LC-8678,1.1655
7100,202403,LC-8679,1.1228
7100,202404,LC-8679,1.101
9100,202403,LC-8680,1.4177
9100,202404,LC-8680,1.4577
6100,202403,LC-8681,1.1891
6100,202404,LC-8681,1.193
7100,202403,LC-8682,0.8622
7100,202404,LC-8682,0.8896
9100,202403,LC-8683,1.0199
9100,202404,LC-8683,1.025
6100,202403,LC-8684,0.9581
6100,202404,LC-8684,1.0058
7100,202403,LC-8685,1.0638
7100,202404,LC-8685,1.07
9100,202403,LC-8686,1.0429
9100,202404,LC-8686,1.0583
6100,202403,LC-8687,1.2868
6100,202404,LC-8687,1.309
7100,202403,LC-8688,0.8766
7100,202404,LC-8688,0.8982
9100,202403,LC-8689,0.9622
9100,202404,LC-8689,0.9676
6100,202403,LC-8690,1.0918
6100,202404,LC-8690,1.1425
7100,202403,LC-8691,0.748
7100,202404,LC-8691,0.7842
9100,202403,LC-8692,0.8677
9100,202404,LC-8692,0.8555
6100,202403,LC-8693,0.9671
6100,202404,LC-8693,0.9667
7100,202403,LC-8694,0.9673
7100,202404,LC-8694,1.0102
9100,202403,LC-8695,0.9026
9100,202404,LC-8695,0.9316
6100,202403,LC-8696,0.8508
6100,202404,LC-8696,0.8697
7100,202403,LC-8697,1.2791
7100,202404,LC-8697,1.2968
9100,202403,LC-8698,1.2922
9100,202404,LC-8698,1.3227
6100,202403,LC-8699,1.4378
6100,202404,LC-8699,1.4264
7100,202403,LC-8700,1.1847
7100,202404,LC-8700,1.1916
9100,202403,LC-8701,1.0652
9100,202404,LC-8701,1.1167
6100,202403,LC-8702,1.1385
6100,202404,LC-8702,1.1211
7100,202403,LC-8703,0.995
7100,202404,LC-8703,1.0342
9100,202403,LC-8704,1.4603
9100,202404,LC-8704,1.4424
6100,202403,LC-8705,1.287
6100,202404,LC-8705,1.3158
7100,202403,LC-8706,0.9646
7100,202404,LC-8706,1.0008
9100,202403,LC-8707,1.0653
9100,202404,LC-8707,1.0677
6100,202403,LC-8708,0.7717
6100,202404,LC-8708,0.7631
7100,202403,LC-8709,0.8129
7100,202404,LC-8709,0.814
9100,202403,LC-8710,0.885
9100,202404,LC-8710,0.9047
6100,202403,LC-8711,1.1345
6100,202404,LC-8711,1.1137
7100,202403,LC-8712,0.8245
7100,202404,LC-8712,0.8282
9100,202403,LC-8713,1.314
9100,202404,LC-8713,1.3758
6100,202403,LC-8714,1.4938
6100,202404,LC-8714,1.5424
7100,202403,LC-8715,1.4977
7100,202404,LC-8715,1.4768
9100,202403,LC-8716,1.4718
9100,202404,LC-8716,1.477
6100,202403,LC-8717,1.2072
6100,202404,LC-8717,1.2472
7100,202403,LC-8718,1.034
7100,202404,LC-8718,1.0656
9100,202403,LC-8719,1.3927
9100,202404,LC-8719,1.4
6100,202403,LC-8720,1.0589
6100,202404,LC-8720,1.1011
7100,202403,LC-8721,1.4782
7100,202404,LC-8721,1.5488
9100,202403,LC-8722,0.7362
9100,202404,LC-8722,0.7523
6100,202403,LC-8723,1.4664
6100,202404,LC-8723,1.5271
7100,202403,LC-8724,1.1414
7100,202404,LC-8724,1.1363
9100,202403,LC-8725,1.1152
9100,202404,LC-8725,1.1048
6100,202403,LC-8726,1.3444
6100,202404,LC-8726,1.3605
7100,202403,LC-8727,1.0212
7100,202404,LC-8727,1.0188
9100,202403,LC-8728,0.8566
9100,202404,LC-8728,0.8865
6100,202403,LC-8729,0.8391
6100,202404,LC-8729,0.8475
7100,202403,LC-8730,0.9051
7100,202404,LC-8730,0.927
9100,202403,LC-8731,1.4704
9100,202404,LC-8731,1.5251
6100,202403,LC-8732,1.1403
6100,202404,LC-8732,1.1839
7100,202403,LC-8733,1.1667
7100,202404,LC-8733,1.1962
9100,202403,LC-8734,0.789
9100,202404,LC-8734,0.8257
6100,202403,LC-8735,1.2749
6100,202404,LC-8735,1.2643
7100,202403,LC-8736,1.3858
7100,202404,LC-8736,1.4333
9100,202403,LC-8737,1.571
9100,202404,LC-8737,1.5643
6100,202403,LC-8738,0.9831
6100,202404,LC-8738,0.9778
7100,202403,LC-8739,0.8707
7100,202404,LC-8739,0.8763
9100,202403,LC-8740,1.0187
9100,202404,LC-8740,1.0531
6100,202403,LC-8741,1.2113
6100,202404,LC-8741,1.1905
7100,202403,LC-8742,0.8818
7100,202404,LC-8742,0.9208
9100,202403,LC-8743,1.4277
9100,202404,LC-8743,1.4199
6100,202403,LC-8744,1.5739
6100,202404,LC-8744,1.6182
7100,202403,LC-8745,1.2435
7100,202404,LC-8745,1.2452
9100,202403,LC-8746,1.4084
9100,202404,LC-8746,1.4002
6100,202403,LC-8747,1.3124
6100,202404,LC-8747,1.3589
7100,202403,LC-8748,0.8568
7100,202404,LC-8748,0.883
9100,202403,LC-8749,1.3475
9100,202404,LC-8749,1.4121
6100,202403,LC-8750,0.8138
6100,202404,LC-8750,0.8358
7100,202403,LC-8751,1.5997
7100,202404,LC-8751,1.666
9100,202403,LC-8752,1.1374
9100,202404,LC-8752,1.1184
6100,202403,LC-8753,1.0281
6100,202404,LC-8753,1.0446
7100,202403,LC-8754,1.1343
7100,202404,LC-8754,1.1867
9100,202403,LC-8755,1.2622
9100,202404,LC-8755,1.2577
6100,202403,LC-8756,1.2585
6100,202404,LC-8756,1.3036
7100,202403,LC-8757,0.7534
7100,202404,LC-8757,0.7585
9100,202403,LC-8758,0.7676
9100,202404,LC-8758,0.7887
6100,202403,LC-8759,0.7204
6100,202404,LC-8759,0.7214
7100,202403,LC-8760,1.3555
7100,202404,LC-8760,1.417
9100,202403,LC-8761,1.1716
9100,202404,LC-8761,1.2063
6100,202403,LC-8762,1.1674
6100,202404,LC-8762,1.1919
7100,202403,LC-8763,0.9389
7100,202404,LC-8763,0.9855
9100,202403,LC-8764,1.5121
9100,202404,LC-8764,1.5548
6100,202403,LC-8765,1.4786
6100,202404,LC-8765,1.4516
7100,202403,LC-8766,0.9207
7100,202404,LC-8766,0.952
9100,202403,LC-8767,0.7934
9100,202404,LC-8767,0.81
6100,202403,LC-8768,1.4996
6100,202404,LC-8768,1.4737
7100,202403,LC-8769,0.8694
7100,202404,LC-8769,0.8646
9100,202403,LC-8770,1.4336
9100,202404,LC-8770,1.4172
6100,202403,LC-8771,1.2622
6100,202404,LC-8771,1.282
7100,202403,LC-8772,1.1242
7100,202404,LC-8772,1.1455
9100,202403,LC-8773,0.7803
9100,202404,LC-8773,0.8075
6100,202403,LC-8774,1.335
6100,202404,LC-8774,1.3956
7100,202403,LC-8775,1.0506
7100,202404,LC-8775,1.0527
9100,202403,LC-8776,1.0515
9100,202404,LC-8776,1.0573
6100,202403,LC-8777,1.1389
6100,202404,LC-8777,1.1623
7100,202403,LC-8778,1.3159
7100,202404,LC-8778,1.3657
9100,202403,LC-8779,1.5236
9100,202404,LC-8779,1.5134
6100,202403,LC-8780,1.0805
6100,202404,LC-8780,1.0972
7100,202403,LC-8781,1.4713
7100,202404,LC-8781,1.506
9100,202403,LC-8782,1.2844
9100,202404,LC-8782,1.2888
6100,202403,LC-8783,1.0877
6100,202404,LC-8783,1.1287
7100,202403,LC-8784,1.1653
7100,202404,LC-8784,1.1745
9100,202403,LC-8785,1.1384
9100,202404,LC-8785,1.1214
6100,202403,LC-8786,0.9539
6100,202404,LC-8786,0.9747
7100,202403,LC-8787,1.2447
7100,202404,LC-8787,1.2442
9100,202403,LC-8788,1.0516
9100,202404,LC-8788,1.0725
6100,202403,LC-8789,0.8482
6100,202404,LC-8789,0.846
7100,202403,LC-8790,1.1121
7100,202404,LC-8790,1.1553
9100,202403,LC-8791,1.5523
9100,202404,LC-8791,1.6233
6100,202403,LC-8792,0.7219
6100,202404,LC-8792,0.7326
7100,202403,LC-8793,1.4664
7100,202404,LC-8793,1.4621
9100,202403,LC-8794,1.5572
9100,202404,LC-8794,1.5506
6100,202403,LC-8795,0.8897
6100,202404,LC-8795,0.9054
7100,202403,LC-8796,1.3443
7100,202404,LC-8796,1.3426
9100,202403,LC-8797,1.2241
9100,202404,LC-8797,1.2379
6100,202403,LC-8798,1.4144
6100,202404,LC-8798,1.445
7100,202403,LC-8799,1.4348
7100,202404,LC-8799,1.4271
9100,202403,LC-8800,1.3571
9100,202404,LC-8800,1.417
6100,202403,LC-8801,1.1514
6100,202404,LC-8801,1.1593
7100,202403,LC-8802,0.8915
7100,202404,LC-8802,0.8793
9100,202403,LC-8803,0.8268
9100,202404,LC-8803,0.8106
6100,202403,LC-8804,0.9286
6100,202404,LC-8804,0.9581
7100,202403,LC-8805,1.4102
7100,202404,LC-8805,1.3977
9100,202403,LC-8806,1.0795
9100,202404,LC-8806,1.0807
6100,202403,LC-8807,0.8724
6100,202404,LC-8807,0.8589
7100,202403,LC-8808,0.8077
7100,202404,LC-8808,0.839
9100,202403,LC-8809,1.5247
9100,202404,LC-8809,1.5566
6100,202403,LC-8810,1.2282
6100,202404,LC-8810,1.2433
7100,202403,LC-8811,0.8769
7100,202404,LC-8811,0.9003
9100,202403,LC-8812,1.0512
9100,202404,LC-8812,1.0716
6100,202403,LC-8813,1.5398
6100,202404,LC-8813,1.5789
7100,202403,LC-8814,1.4965
7100,202404,LC-8814,1.5392
9100,202403,LC-8815,1.1902
9100,202404,LC-8815,1.2443
6100,202403,LC-8816,1.1935
6100,202404,LC-8816,1.2392
7100,202403,LC-8817,0.7151
7100,202404,LC-8817,0.7355
9100,202403,LC-8818,1.0542
9100,202404,LC-8818,1.0576
6100,202403,LC-8819,1.2501
6100,202404,LC-8819,1.2925
7100,202403,LC-8820,0.8614
7100,202404,LC-8820,0.8507
9100,202403,LC-8821,1.2402
9100,202404,LC-8821,1.2489
6100,202403,LC-8822,0.7718
6100,202404,LC-8822,0.7938
7100,202403,LC-8823,0.8476
7100,202404,LC-8823,0.8345
9100,202403,LC-8824,0.96
9100,202404,LC-8824,0.9752
